Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000244624	KRTAP20-1	KAP20.1	
ENSG00000244625	-	-	
ENSG00000244627	-	-	
ENSG00000244630	-	-	
ENSG00000244632	-	-	
ENSG00000244640	-	-	
ENSG00000244641	-	-	
ENSG00000244642	-	-	
ENSG00000244646	XKRY2	XKRYP7	
ENSG00000244649	-	-	
ENSG00000244650	-	-	
ENSG00000244652	-	-	
ENSG00000244653	-	-	
ENSG00000244657	-	-	
ENSG00000244661	-	-	
ENSG00000244662	-	-	
ENSG00000244666	-	-	
ENSG00000244668	-	-	
ENSG00000244669	-	-	
ENSG00000244671	-	-	
ENSG00000244674	-	-	
ENSG00000244675	-	-	
ENSG00000244676	-	-	
ENSG00000244677	-	-	
ENSG00000244681	MTHFD2P1	-	
ENSG00000244682	-	-	
ENSG00000244687	UBE2V1	CROC-1; CROC1; CIR1; UEV1; UBE2V; UEV1A; UEV-1	
ENSG00000244691	-	-	
ENSG00000244692	-	-	
ENSG00000244693	CTAGE8	CTAGE4	
ENSG00000244694	PTCHD4	C6orf138; PTCH53; dJ402H5.2	
ENSG00000244699	-	-	
ENSG00000244701	-	-	
ENSG00000244703	-	-	
ENSG00000244705	-	-	
ENSG00000244706	-	-	
ENSG00000244708	-	-	
ENSG00000244710	-	-	
ENSG00000244712	-	-	
ENSG00000244716	-	-	
ENSG00000244717	-	-	
ENSG00000244720	-	-	
ENSG00000244722	-	-	
ENSG00000244723	-	-	
ENSG00000244730	-	-	
ENSG00000244731	LOC110384692; C4A	C4A3; C4A4; C4A6; C4S; CO4; CPAMD2; RG; C4; C4A2; C4AD	
ENSG00000244732	-	-	
ENSG00000244733	-	-	
ENSG00000244734	HBB	ECYT6; beta-globin; CD113t-C	
ENSG00000244736	-	-	
ENSG00000244738	-	-	
ENSG00000244740	-	-	
ENSG00000244743	-	-	
ENSG00000244748	-	-	
ENSG00000244752	CRYBB2	CRYB2; D22S665; CTRCT3; CCA2; CRYB2A	
ENSG00000244753	-	-	
ENSG00000244754	N4BP2L2	CG005; CG016; 92M18.3; PFAAP5	
ENSG00000244756	-	-	
ENSG00000244757	-	-	
ENSG00000244791	LOC101927657	-	
ENSG00000244879	-	-	
ENSG00000244921	-	-	
ENSG00000244926	ALKBH3-AS1	-	
ENSG00000244932	-	-	
ENSG00000244945	RUFY1-AS1	-	
ENSG00000244952	-	-	
ENSG00000244953	-	-	
ENSG00000244968	LIFR-AS1	-	
ENSG00000244998	-	-	
ENSG00000245008	LOC101929538	-	
ENSG00000245017	LINC02453	-	
ENSG00000245025	-	-	
ENSG00000245059	-	-	
ENSG00000245060	LINC00847	-	
ENSG00000245067	IGFBP7-AS1	-	
ENSG00000245080	MIR3150BHG	-	
ENSG00000245105	A2M-AS1	-	
ENSG00000245112	-	-	
ENSG00000245146	-	-	
ENSG00000245148	ARAP1-AS2	-	
ENSG00000245149	RNF139-AS1	-	
ENSG00000245156	-	-	
ENSG00000245164	LINC00861	-	
ENSG00000245205	-	-	
ENSG00000245213	LOC101930370	-	
ENSG00000245248	-	-	
ENSG00000245261	-	-	
ENSG00000245275	SAP30L-AS1	GALNT10-AS1	
ENSG00000245281	LOC101929066	-	
ENSG00000245293	CYP2U1-AS1; LOC107986298	-	
ENSG00000245311	ARNTL2-AS1	-	
ENSG00000245317	LOC100996419	-	
ENSG00000245322	-	-	
ENSG00000245330	-	-	
ENSG00000245384	CXXC4-AS1	-	
ENSG00000245385	-	-	
ENSG00000245466	TTC9-DT	-	
ENSG00000245468	-	-	
ENSG00000245479	LINC01585	-	
ENSG00000245482	-	-	
ENSG00000245498	LOC100507283	-	
ENSG00000245522	LINC02709	-	
ENSG00000245526	LINC00461	ECONEXIN; EyeLinc1; VISC; NDIME	
ENSG00000245532	NEAT1	LINC00084; TncRNA; NCRNA00084; VINC	
ENSG00000245534	RORA-AS1	-	
ENSG00000245552	LOC101929295	-	
ENSG00000245556	SCAMP1-AS1	-	
ENSG00000245571	FAM111A-DT	-	
ENSG00000245573	BDNF-AS	BDNF-AS1; BDNFAS; BDNFOS; NCRNA00049; BDNF; ANTI-BDNF	
ENSG00000245598	DACT3-AS1	-	
ENSG00000245614	DDX11-AS1	SCAT4; CONCR	
ENSG00000245648	KLRK1-AS1	-	
ENSG00000245651	LOC283387	-	
ENSG00000245662	-	-	
ENSG00000245667	-	-	
ENSG00000245680	ZNF585B	Zfp27; SZFP41	
ENSG00000245685	FRG1-DT	-	
ENSG00000245688	-	-	
ENSG00000245694	LOC101927480; CRNDE	CRNDEP; lincIRX5; LINC00180; NCRNA00180; PNAS-108	
ENSG00000245711	-	-	
ENSG00000245719	LOC101929076	-	
ENSG00000245729	LINC02226	-	
ENSG00000245748	LOC100129931	-	
ENSG00000245750	DRAIC	-	
ENSG00000245768	-	-	
ENSG00000245812	LINC02202	-	
ENSG00000245832	MIR4300HG	-	
ENSG00000245848	CEBPA	C/EBP-alpha; CEBP	
ENSG00000245849	RAD51-AS1	TODRA	
ENSG00000245857	GS1-24F4.2	-	
ENSG00000245864	MEF2C-AS2	-	
ENSG00000245869	-	-	
ENSG00000245870	LINC00682	-	
ENSG00000245888	NSMCE1-DT	-	
ENSG00000245904	-	-	
ENSG00000245910	SNHG6	NCRNA00058; U87HG; HBII-276HG	
ENSG00000245928	SDAD1-AS1	-	
ENSG00000245937	LINC01184	-	
ENSG00000245954	LINC02273	-	
ENSG00000245958	SEPTIN7P14	-	
ENSG00000245970	-	-	
ENSG00000245975	LOC101928725	-	
ENSG00000246016	-	-	
ENSG00000246022	ALDH1L1-AS2	-	
ENSG00000246067	-	-	
ENSG00000246082	NUDT16L2P	NUDT16P; NUDT16P1	
ENSG00000246084	LINC02325	-	
ENSG00000246089	LOC100287015	-	
ENSG00000246090	LOC100507053	-	
ENSG00000246095	-	-	
ENSG00000246100	-	-	
ENSG00000246115	-	-	
ENSG00000246130	LOC286059	-	
ENSG00000246145	RRS1-AS1	-	
ENSG00000246174	KCTD21-AS1	-	
ENSG00000246203	-	-	
ENSG00000246211	P4HA3-AS1	-	
ENSG00000246214	LOC101929524	-	
ENSG00000246223	LINC01550	C14orf64	
ENSG00000246225	-	-	
ENSG00000246228	CASC8	CARLO1; CARLo-1; LINC00860	
ENSG00000246250	-	-	
ENSG00000246263	-	-	
ENSG00000246273	SBF2-AS1	-	
ENSG00000246283	-	-	
ENSG00000246308	LOC101928053	-	
ENSG00000246316	-	-	
ENSG00000246323	-	-	
ENSG00000246331	LOC645485	-	
ENSG00000246334	-	-	
ENSG00000246339	EXTL3-AS1	C8orf50	
ENSG00000246350	-	-	
ENSG00000246363	-	-	
ENSG00000246366	LACTB2-AS1	-	
ENSG00000246375	PPM1K-DT	-	
ENSG00000246379	LOC283856	-	
ENSG00000246394	ZNF84-DT	-	
ENSG00000246422	DIAPH1-AS1	-	
ENSG00000246430	LINC00968	-	
ENSG00000246448	-	-	
ENSG00000246451	-	-	
ENSG00000246465	-	-	
ENSG00000246477	LOC101929290	-	
ENSG00000246523	FZD4-DT	-	
ENSG00000246526	LINC02481	LINC002481	
ENSG00000246528	LOC101929759	-	
ENSG00000246541	LOC101929210	-	
ENSG00000246548	LINC02288	-	
ENSG00000246560	UBE2D3-AS1	-	
ENSG00000246575	-	-	
ENSG00000246582	LOC389641	-	
ENSG00000246596	-	-	
ENSG00000246627	CACNA1C-AS1	-	
ENSG00000246640	PICART1	-	
ENSG00000246662	LINC00535	-	
ENSG00000246695	-	-	
ENSG00000246705	H2AJ	H2AFJ	
ENSG00000246731	MGC16275	-	
ENSG00000246740	PLA2G4E-AS1	-	
ENSG00000246763	RGMB-AS1	-	
ENSG00000246774	COL25A1-DT	ZCCHC23	
ENSG00000246777	LOC106699570	-	
ENSG00000246790	-	-	
ENSG00000246792	-	-	
ENSG00000246820	-	-	
ENSG00000246851	-	-	
ENSG00000246859	STARD4-AS1	-	
ENSG00000246863	-	-	
ENSG00000246876	LINC02466	-	
ENSG00000246877	-	-	
ENSG00000246889	-	-	
ENSG00000246898	-	-	
ENSG00000246922	UBAP1L	UBAP-1L	
ENSG00000246982	-	-	
ENSG00000246985	SOCS2-AS1	-	
ENSG00000247011	-	-	
ENSG00000247033	-	-	
ENSG00000247049	-	-	
ENSG00000247077	PGAM5	BXLBV68	
ENSG00000247081	LOC105369147	-	
ENSG00000247092	-	-	
ENSG00000247095	-	-	
ENSG00000247121	-	-	
ENSG00000247130	-	-	
ENSG00000247131	LOC101928002	-	
ENSG00000247134	-	-	
ENSG00000247137	-	-	
ENSG00000247151	CSTF3-DT	CSTF3-AS1	
ENSG00000247157	LINC01252	-	
ENSG00000247193	LOC439933	-	
ENSG00000247199	LOC102546294	-	
ENSG00000247213	LINC01498	-	
ENSG00000247228	LOC400541	-	
ENSG00000247240	UBL7-AS1	-	
ENSG00000247270	-	-	
ENSG00000247271	ZBED5-AS1	-	
ENSG00000247287	-	-	
ENSG00000247311	-	-	
ENSG00000247315	ZCCHC3	C20orf99	
ENSG00000247317	-	-	
ENSG00000247324	-	-	
ENSG00000247345	-	-	
ENSG00000247363	LOC100507250	-	
ENSG00000247372	-	-	
ENSG00000247373	-	-	
ENSG00000247381	-	-	
ENSG00000247400	DNAJC3-DT	DNAJC3-AS1	
ENSG00000247402	-	-	
ENSG00000247416	LOC101928847	-	
ENSG00000247473	CARS1-AS1	CARS-AS1	
ENSG00000247498	GPRC5D-AS1	-	
ENSG00000247516	MIR4458HG	-	
ENSG00000247556	OIP5-AS1	cyrano; linc-OIP5	
ENSG00000247570	-	-	
ENSG00000247572	CKMT2-AS1	-	
ENSG00000247595	SPTY2D1OS	SPTY2D1-AS1	
ENSG00000247596	TWF2	A6RP; PTK9L; MSTP011; A6r	
ENSG00000247624	CPEB2-DT	CPEB2-AS1	
ENSG00000247626	MARS2	COXPD25; MetRS; mtMetRS	
ENSG00000247627	-	-	
ENSG00000247675	LRP4-AS1	-	
ENSG00000247679	-	-	
ENSG00000247699	-	-	
ENSG00000247708	STX18-AS1	-	
ENSG00000247728	-	-	
ENSG00000247732	-	-	
ENSG00000247735	-	-	
ENSG00000247746	USP51	-	
ENSG00000247763	-	-	
ENSG00000247765	-	-	
ENSG00000247774	PCED1B-AS1	-	
ENSG00000247775	SNCA-AS1	-	
ENSG00000247796	LOC257396	-	
ENSG00000247809	-	-	
ENSG00000247810	LOC101928721	-	
ENSG00000247828	TMEM161B-AS1	linc-POLR3G-8	
ENSG00000247844	-	-	
ENSG00000247853	-	-	
ENSG00000247867	LOC283214	-	
ENSG00000247872	-	-	
ENSG00000247877	-	-	
ENSG00000247903	-	-	
ENSG00000247911	-	-	
ENSG00000247925	-	-	
ENSG00000247934	-	-	
ENSG00000247950	SEC24B-AS1	1/2-SBSRNA4	
ENSG00000247970	-	-	
ENSG00000247982	LINC00926	-	
ENSG00000247993	-	-	
ENSG00000248008	NRAV	DYNLL1-AS1; DYNLL1AS1	
ENSG00000248015	-	-	
ENSG00000248019	FAM13A-AS1	FAM13A1OS; NCRNA00039; FAM13AOS	
ENSG00000248027	ARHGAP42-AS1	-	
ENSG00000248029	-	-	
ENSG00000248049	-	-	
ENSG00000248050	-	-	
ENSG00000248079	-	-	
ENSG00000248092	-	-	
ENSG00000248098	BCKDHA	MSU; MSUD1; BCKDE1A; OVD1A	
ENSG00000248099	INSL3	RLNL; RLF; ley-I-L	
ENSG00000248100	-	-	
ENSG00000248101	-	-	
ENSG00000248103	-	-	
ENSG00000248104	-	-	
ENSG00000248105	-	-	
ENSG00000248106	-	-	
ENSG00000248107	LINC02039	-	
ENSG00000248109	MARCOL	-	
ENSG00000248112	-	-	
ENSG00000248113	-	-	
ENSG00000248114	-	-	
ENSG00000248115	-	-	
ENSG00000248117	-	-	
ENSG00000248118	LINC01019	-	
ENSG00000248120	-	-	
ENSG00000248121	-	-	
ENSG00000248122	-	-	
ENSG00000248124	-	-	
ENSG00000248125	-	-	
ENSG00000248126	-	-	
ENSG00000248127	-	-	
ENSG00000248128	-	-	
ENSG00000248131	-	-	
ENSG00000248132	LINC02101	-	
ENSG00000248133	-	-	
ENSG00000248134	-	-	
ENSG00000248136	-	-	
ENSG00000248137	-	-	
ENSG00000248138	-	-	
ENSG00000248139	-	-	
ENSG00000248143	LINC02383	-	
ENSG00000248144	ADH1C	ADH3	
ENSG00000248145	-	-	
ENSG00000248147	-	-	
ENSG00000248148	-	-	
ENSG00000248150	LINC02150	-	
ENSG00000248152	-	-	
ENSG00000248155	-	-	
ENSG00000248156	-	-	
ENSG00000248159	-	-	
ENSG00000248160	-	-	
ENSG00000248161	-	-	
ENSG00000248162	-	-	
ENSG00000248165	-	-	
ENSG00000248166	-	-	
ENSG00000248167	TRIM39-RPP21	TRIM39R	
ENSG00000248170	-	-	
ENSG00000248172	-	-	
ENSG00000248173	-	-	
ENSG00000248174	LINC02268	-	
ENSG00000248175	-	-	
ENSG00000248176	-	-	
ENSG00000248180	-	-	
ENSG00000248184	-	-	
ENSG00000248185	-	-	
ENSG00000248187	-	-	
ENSG00000248188	-	-	
ENSG00000248191	-	-	
ENSG00000248192	-	-	
ENSG00000248195	-	-	
ENSG00000248196	-	-	
ENSG00000248197	LINC00290	NCRNA00290	
ENSG00000248199	-	-	
ENSG00000248200	-	-	
ENSG00000248202	LINC02234	-	
ENSG00000248203	-	-	
ENSG00000248205	-	-	
ENSG00000248206	-	-	
ENSG00000248208	-	-	
ENSG00000248209	-	-	
ENSG00000248210	LINC02355	-	
ENSG00000248211	-	-	
ENSG00000248213	-	-	
ENSG00000248215	-	-	
ENSG00000248216	-	-	
ENSG00000248221	STX18-IT1	-	
ENSG00000248222	-	-	
ENSG00000248223	-	-	
ENSG00000248227	LINC02513	-	
ENSG00000248228	SLIT2-IT1	-	
ENSG00000248229	-	-	
ENSG00000248231	-	-	
ENSG00000248234	-	-	
ENSG00000248235	-	-	
ENSG00000248236	-	-	
ENSG00000248237	-	-	
ENSG00000248238	-	-	
ENSG00000248240	-	-	
ENSG00000248242	-	-	
ENSG00000248243	-	-	
ENSG00000248245	-	-	
ENSG00000248249	-	-	
ENSG00000248254	-	-	
ENSG00000248256	OCIAD1-AS1	-	
ENSG00000248257	-	-	
ENSG00000248259	-	-	
ENSG00000248261	-	-	
ENSG00000248262	-	-	
ENSG00000248265	FLJ12825	-	
ENSG00000248266	-	-	
ENSG00000248268	-	-	
ENSG00000248271	-	-	
ENSG00000248275	TRIM52-AS1	-	
ENSG00000248278	LOC105371814	-	
ENSG00000248279	LINC02120	-	
ENSG00000248280	-	-	
ENSG00000248281	-	-	
ENSG00000248282	-	-	
ENSG00000248283	-	-	
ENSG00000248285	-	-	
ENSG00000248286	-	-	
ENSG00000248287	-	-	
ENSG00000248288	-	-	
ENSG00000248290	-	-	
ENSG00000248293	-	-	
ENSG00000248294	-	-	
ENSG00000248295	-	-	
ENSG00000248296	-	-	
ENSG00000248300	LINC02360	-	
ENSG00000248302	-	-	
ENSG00000248305	-	-	
ENSG00000248307	LINC00616	-	
ENSG00000248308	-	-	
ENSG00000248309	MEF2C-AS1	-	
ENSG00000248311	-	-	
ENSG00000248313	-	-	
ENSG00000248315	-	-	
ENSG00000248317	-	-	
ENSG00000248318	LOC101927543	-	
ENSG00000248319	LINC02275	-	
ENSG00000248320	-	-	
ENSG00000248322	-	-	
ENSG00000248323	-	-	
ENSG00000248327	-	-	
ENSG00000248328	-	-	
ENSG00000248329	APELA	ELA; Ende; tdl	
ENSG00000248330	LINC00613	-	
ENSG00000248332	TUB-AS1	-	
ENSG00000248333	CDK11B	CLK-1; p58CDC2L1; CDK11-p110; PK58; p58CLK-1; CDK11; PITSLREA; CDC2L1; CDK11-p58; CDK11-p46; p58	
ENSG00000248334	-	-	
ENSG00000248335	-	-	
ENSG00000248336	-	-	
ENSG00000248337	-	-	
ENSG00000248338	-	-	
ENSG00000248339	LINC02504	-	
ENSG00000248340	-	-	
ENSG00000248341	-	-	
ENSG00000248343	-	-	
ENSG00000248345	-	-	
ENSG00000248346	-	-	
ENSG00000248347	-	-	
ENSG00000248349	-	-	
ENSG00000248350	-	-	
ENSG00000248351	-	-	
ENSG00000248355	-	-	
ENSG00000248356	-	-	
ENSG00000248358	-	-	
ENSG00000248359	-	-	
ENSG00000248360	LINC00504	-	
ENSG00000248362	-	-	
ENSG00000248363	-	-	
ENSG00000248364	-	-	
ENSG00000248365	-	-	
ENSG00000248366	-	-	
ENSG00000248367	-	-	
ENSG00000248369	-	-	
ENSG00000248370	-	-	
ENSG00000248371	LINC02056	-	
ENSG00000248373	-	-	
ENSG00000248374	-	-	
ENSG00000248375	-	-	
ENSG00000248376	-	-	
ENSG00000248377	-	-	
ENSG00000248378	-	-	
ENSG00000248383	PCDHAC1	PCDH-ALPHA-C1	
ENSG00000248385	TARM1	OLT-2	
ENSG00000248387	-	-	
ENSG00000248388	-	-	
ENSG00000248391	-	-	
ENSG00000248393	-	-	
ENSG00000248394	-	-	
ENSG00000248396	-	-	
ENSG00000248397	-	-	
ENSG00000248399	-	-	
ENSG00000248400	-	-	
ENSG00000248401	-	-	
ENSG00000248403	-	-	
ENSG00000248405	PRR5-ARHGAP8	-	
ENSG00000248406	-	-	
ENSG00000248408	-	-	
ENSG00000248409	-	-	
ENSG00000248415	-	-	
ENSG00000248416	-	-	
ENSG00000248417	-	-	
ENSG00000248418	-	-	
ENSG00000248419	-	-	
ENSG00000248420	-	-	
ENSG00000248422	-	-	
ENSG00000248423	-	-	
ENSG00000248424	-	-	
ENSG00000248425	-	-	
ENSG00000248426	-	-	
ENSG00000248428	-	-	
ENSG00000248429	FAM198B-AS1	-	
ENSG00000248430	-	-	
ENSG00000248431	-	-	
ENSG00000248432	-	-	
ENSG00000248434	-	-	
ENSG00000248439	-	-	
ENSG00000248440	-	-	
ENSG00000248441	LETR1	LINC01197	
ENSG00000248442	-	-	
ENSG00000248443	-	-	
ENSG00000248444	-	-	
ENSG00000248445	-	-	
ENSG00000248447	-	-	
ENSG00000248448	-	-	
ENSG00000248449	PCDHGB8P	PCDH-PSI3	
ENSG00000248452	-	-	
ENSG00000248455	LINC02217	-	
ENSG00000248456	-	-	
ENSG00000248457	-	-	
ENSG00000248458	-	-	
ENSG00000248459	-	-	
ENSG00000248461	LINC02119	-	
ENSG00000248462	-	-	
ENSG00000248464	FGF10-AS1	-	
ENSG00000248466	-	-	
ENSG00000248467	-	-	
ENSG00000248468	-	-	
ENSG00000248469	LOC100996385	-	
ENSG00000248471	-	-	
ENSG00000248472	DDX11L5; DDX11L9; DDX11L16	-	
ENSG00000248473	-	-	
ENSG00000248474	-	-	
ENSG00000248475	-	-	
ENSG00000248476	-	-	
ENSG00000248477	-	-	
ENSG00000248478	-	-	
ENSG00000248479	-	-	
ENSG00000248480	-	-	
ENSG00000248482	-	-	
ENSG00000248483	POU5F2	SPRM-1	
ENSG00000248484	-	-	
ENSG00000248485	PCP4L1	IQM1	
ENSG00000248486	-	-	
ENSG00000248487	ABHD14A	DORZ1	
ENSG00000248488	-	-	
ENSG00000248489	-	-	
ENSG00000248490	-	-	
ENSG00000248491	-	-	
ENSG00000248492	ZFAT-AS1	ZFATAS; SAS-ZFAT; NCRNA00070; ZFAT-AS	
ENSG00000248493	-	-	
ENSG00000248494	-	-	
ENSG00000248498	ASNSP1	ASNSL1	
ENSG00000248503	-	-	
ENSG00000248505	-	-	
ENSG00000248506	-	-	
ENSG00000248507	-	-	
ENSG00000248508	SRP14-AS1	-	
ENSG00000248510	-	-	
ENSG00000248511	-	-	
ENSG00000248514	-	-	
ENSG00000248515	-	-	
ENSG00000248516	-	-	
ENSG00000248517	-	-	
ENSG00000248518	-	-	
ENSG00000248521	-	-	
ENSG00000248522	SBF1P1	-	
ENSG00000248525	-	-	
ENSG00000248527	-	-	
ENSG00000248528	-	-	
ENSG00000248529	LOC101928651	-	
ENSG00000248530	-	-	
ENSG00000248531	-	-	
ENSG00000248532	-	-	
ENSG00000248533	-	-	
ENSG00000248537	-	-	
ENSG00000248538	LOC157273	-	
ENSG00000248539	-	-	
ENSG00000248540	LOC283731	-	
ENSG00000248542	-	-	
ENSG00000248543	-	-	
ENSG00000248544	-	-	
ENSG00000248545	-	-	
ENSG00000248546	ANP32C	PP32R1	
ENSG00000248547	-	-	
ENSG00000248548	-	-	
ENSG00000248550	-	-	
ENSG00000248551	-	-	
ENSG00000248552	-	-	
ENSG00000248553	-	-	
ENSG00000248554	-	-	
ENSG00000248555	-	-	
ENSG00000248557	-	-	
ENSG00000248559	-	-	
ENSG00000248560	-	-	
ENSG00000248564	-	-	
ENSG00000248565	-	-	
ENSG00000248567	-	-	
ENSG00000248568	-	-	
ENSG00000248569	-	-	
ENSG00000248571	-	-	
ENSG00000248572	EGFLAM-AS2	-	
ENSG00000248573	-	-	
ENSG00000248574	-	-	
ENSG00000248576	-	-	
ENSG00000248577	-	-	
ENSG00000248578	-	-	
ENSG00000248583	-	-	
ENSG00000248585	-	-	
ENSG00000248586	-	-	
ENSG00000248587	-	-	
ENSG00000248588	-	-	
ENSG00000248590	-	-	
ENSG00000248591	-	-	
ENSG00000248592	STIMATE-MUSTN1	TMEM110-MUSTN1	
ENSG00000248593	DSTNP2	-	
ENSG00000248594	-	-	
ENSG00000248596	-	-	
ENSG00000248597	-	-	
ENSG00000248599	FLJ42969	-	
ENSG00000248600	-	-	
ENSG00000248601	-	-	
ENSG00000248605	-	-	
ENSG00000248607	-	-	
ENSG00000248608	-	-	
ENSG00000248610	-	-	
ENSG00000248611	-	-	
ENSG00000248613	-	-	
ENSG00000248616	-	-	
ENSG00000248618	-	-	
ENSG00000248621	-	-	
ENSG00000248624	-	-	
ENSG00000248625	-	-	
ENSG00000248626	-	-	
ENSG00000248627	-	-	
ENSG00000248629	-	-	
ENSG00000248631	-	-	
ENSG00000248632	-	-	
ENSG00000248633	-	-	
ENSG00000248634	-	-	
ENSG00000248635	-	-	
ENSG00000248636	-	-	
ENSG00000248637	-	-	
ENSG00000248639	-	-	
ENSG00000248640	-	-	
ENSG00000248641	-	-	
ENSG00000248642	-	-	
ENSG00000248643	RBM14-RBM4	COAZ; SIP; RBM14; PSP2	
ENSG00000248645	-	-	
ENSG00000248646	-	-	
ENSG00000248647	-	-	
ENSG00000248648	-	-	
ENSG00000248651	-	-	
ENSG00000248652	-	-	
ENSG00000248654	-	-	
