Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000235656	-	-	
ENSG00000235659	-	-	
ENSG00000235660	-	-	
ENSG00000235661	MIR670HG	-	
ENSG00000235663	-	-	
ENSG00000235664	-	-	
ENSG00000235665	LINC00298	-	
ENSG00000235669	-	-	
ENSG00000235670	-	-	
ENSG00000235672	-	-	
ENSG00000235673	-	-	
ENSG00000235674	-	-	
ENSG00000235675	-	-	
ENSG00000235677	-	-	
ENSG00000235678	-	-	
ENSG00000235679	-	-	
ENSG00000235681	-	-	
ENSG00000235683	-	-	
ENSG00000235685	-	-	
ENSG00000235686	-	-	
ENSG00000235687	-	-	
ENSG00000235688	-	-	
ENSG00000235689	-	-	
ENSG00000235690	-	-	
ENSG00000235691	-	-	
ENSG00000235695	-	-	
ENSG00000235698	-	-	
ENSG00000235699	CXorf51B	CXorf51A	
ENSG00000235700	CYCSP52	HC6; HCP2	
ENSG00000235701	-	-	
ENSG00000235702	-	-	
ENSG00000235703	-	-	
ENSG00000235704	-	-	
ENSG00000235705	LOC729815	-	
ENSG00000235706	DICER1-AS1	DICER1-AS	
ENSG00000235707	-	-	
ENSG00000235710	TRIM67-AS1	-	
ENSG00000235711	ANKRD34C	-	
ENSG00000235713	-	-	
ENSG00000235716	-	-	
ENSG00000235717	-	-	
ENSG00000235718	MFRP	NNO2; MCOP5; CTRP5; RD6	
ENSG00000235719	-	-	
ENSG00000235720	-	-	
ENSG00000235721	-	-	
ENSG00000235724	-	-	
ENSG00000235725	-	-	
ENSG00000235726	-	-	
ENSG00000235728	-	-	
ENSG00000235729	-	-	
ENSG00000235730	-	-	
ENSG00000235731	-	-	
ENSG00000235733	-	-	
ENSG00000235734	-	-	
ENSG00000235735	-	-	
ENSG00000235736	-	-	
ENSG00000235737	-	-	
ENSG00000235738	-	-	
ENSG00000235740	-	-	
ENSG00000235741	-	-	
ENSG00000235742	-	-	
ENSG00000235743	-	-	
ENSG00000235746	-	-	
ENSG00000235748	-	-	
ENSG00000235749	-	-	
ENSG00000235750	KIAA0040	-	
ENSG00000235751	-	-	
ENSG00000235756	-	-	
ENSG00000235759	-	-	
ENSG00000235760	MSH2-OT1	HCG2040054	
ENSG00000235761	-	-	
ENSG00000235763	-	-	
ENSG00000235768	-	-	
ENSG00000235770	LINC00607	-	
ENSG00000235772	-	-	
ENSG00000235774	-	-	
ENSG00000235775	-	-	
ENSG00000235776	-	-	
ENSG00000235777	DPYD-AS2	-	
ENSG00000235778	-	-	
ENSG00000235779	-	-	
ENSG00000235780	USP17L27	-	
ENSG00000235781	-	-	
ENSG00000235782	-	-	
ENSG00000235784	-	-	
ENSG00000235785	-	-	
ENSG00000235786	-	-	
ENSG00000235787	-	-	
ENSG00000235790	-	-	
ENSG00000235794	-	-	
ENSG00000235795	-	-	
ENSG00000235797	-	-	
ENSG00000235802	-	-	
ENSG00000235803	-	-	
ENSG00000235804	-	-	
ENSG00000235805	-	-	
ENSG00000235806	-	-	
ENSG00000235808	-	-	
ENSG00000235810	-	-	
ENSG00000235811	-	-	
ENSG00000235812	ADAM21P1	ADAM21P	
ENSG00000235813	-	-	
ENSG00000235815	-	-	
ENSG00000235816	-	-	
ENSG00000235817	-	-	
ENSG00000235818	-	-	
ENSG00000235819	-	-	
ENSG00000235820	-	-	
ENSG00000235821	-	-	
ENSG00000235822	-	-	
ENSG00000235823	OLMALINC	C10orf75; NCRNA00263; LINC00263; OLMALINCAS; HI-LNC80	
ENSG00000235824	LINC00837	-	
ENSG00000235825	-	-	
ENSG00000235827	-	-	
ENSG00000235828	-	-	
ENSG00000235829	-	-	
ENSG00000235830	SRGAP3-AS4	-	
ENSG00000235831	BHLHE40-AS1	-	
ENSG00000235832	-	-	
ENSG00000235833	-	-	
ENSG00000235834	LOC101928389	-	
ENSG00000235836	-	-	
ENSG00000235837	-	-	
ENSG00000235838	-	-	
ENSG00000235840	-	-	
ENSG00000235843	-	-	
ENSG00000235845	-	-	
ENSG00000235847	-	-	
ENSG00000235848	-	-	
ENSG00000235849	HS6ST2-AS1	-	
ENSG00000235852	-	-	
ENSG00000235855	-	-	
ENSG00000235857	-	-	
ENSG00000235858	-	-	
ENSG00000235859	-	-	
ENSG00000235861	-	-	
ENSG00000235862	-	-	
ENSG00000235863	B3GALT4	GALT4; BETA3GALT4; GALT2	
ENSG00000235864	-	-	
ENSG00000235865	GSN-AS1	C9orf31; MOST2	
ENSG00000235868	-	-	
ENSG00000235869	-	-	
ENSG00000235871	-	-	
ENSG00000235872	-	-	
ENSG00000235875	ARHGEF7-AS2	-	
ENSG00000235876	-	-	
ENSG00000235878	-	-	
ENSG00000235879	-	-	
ENSG00000235880	-	-	
ENSG00000235881	-	-	
ENSG00000235883	-	-	
ENSG00000235884	-	-	
ENSG00000235885	LOC101927661	-	
ENSG00000235886	-	-	
ENSG00000235887	-	-	
ENSG00000235888	-	-	
ENSG00000235890	-	-	
ENSG00000235892	-	-	
ENSG00000235893	-	-	
ENSG00000235895	-	-	
ENSG00000235896	-	-	
ENSG00000235897	TM4SF19-AS1	-	
ENSG00000235899	LINC01564	TCONS_00011314; XLOC_005327	
ENSG00000235901	-	-	
ENSG00000235902	-	-	
ENSG00000235903	CPB2-AS1	-	
ENSG00000235904	-	-	
ENSG00000235907	-	-	
ENSG00000235908	-	-	
ENSG00000235910	APOA1-AS	-	
ENSG00000235911	-	-	
ENSG00000235912	-	-	
ENSG00000235914	MACROD2-AS1	BA318C17.1; NCRNA00186	
ENSG00000235916	-	-	
ENSG00000235917	-	-	
ENSG00000235919	ASH1L-AS1	-	
ENSG00000235920	-	-	
ENSG00000235922	-	-	
ENSG00000235924	-	-	
ENSG00000235926	-	-	
ENSG00000235927	NEXN-AS1	C1orf118	
ENSG00000235929	-	-	
ENSG00000235930	-	-	
ENSG00000235931	LINC01553	C10orf40	
ENSG00000235932	-	-	
ENSG00000235933	-	-	
ENSG00000235934	-	-	
ENSG00000235937	-	-	
ENSG00000235938	-	-	
ENSG00000235939	-	-	
ENSG00000235940	-	-	
ENSG00000235942	LCE6A	C1orf44	
ENSG00000235943	-	-	
ENSG00000235944	-	-	
ENSG00000235945	-	-	
ENSG00000235946	-	-	
ENSG00000235947	EGOT	EGO; NCRNA00190	
ENSG00000235949	-	-	
ENSG00000235950	-	-	
ENSG00000235951	-	-	
ENSG00000235954	TTC28-AS1	TTC28AS; dJ353E16.2; TTC28-AS	
ENSG00000235955	-	-	
ENSG00000235957	-	-	
ENSG00000235958	UBOX5-AS1	-	
ENSG00000235959	-	-	
ENSG00000235961	PNMA6A	PNMA6; MA6; PNMA6C	
ENSG00000235962	-	-	
ENSG00000235963	-	-	
ENSG00000235964	-	-	
ENSG00000235965	-	-	
ENSG00000235967	-	-	
ENSG00000235968	-	-	
ENSG00000235969	-	-	
ENSG00000235972	-	-	
ENSG00000235974	-	-	
ENSG00000235975	-	-	
ENSG00000235976	-	-	
ENSG00000235978	-	-	
ENSG00000235979	-	-	
ENSG00000235981	-	-	
ENSG00000235982	-	-	
ENSG00000235984	GPC5-AS1	-	
ENSG00000235988	-	-	
ENSG00000235989	MORC2-AS1	NCRNA00325; C22orf27	
ENSG00000235990	-	-	
ENSG00000235991	-	-	
ENSG00000235992	-	-	
ENSG00000235993	-	-	
ENSG00000235994	HGC6.3	-	
ENSG00000235995	-	-	
ENSG00000235996	-	-	
ENSG00000235997	-	-	
ENSG00000235998	-	-	
ENSG00000235999	-	-	
ENSG00000236002	-	-	
ENSG00000236003	-	-	
ENSG00000236004	-	-	
ENSG00000236005	-	-	
ENSG00000236007	-	-	
ENSG00000236008	LINC01814	-	
ENSG00000236009	-	-	
ENSG00000236012	-	-	
ENSG00000236013	LOC100507477	-	
ENSG00000236015	-	-	
ENSG00000236016	-	-	
ENSG00000236017	-	-	
ENSG00000236018	-	-	
ENSG00000236021	-	-	
ENSG00000236022	-	-	
ENSG00000236024	-	-	
ENSG00000236025	-	-	
ENSG00000236026	-	-	
ENSG00000236027	PATE3	HEL-127; PATE-DJ	
ENSG00000236028	-	-	
ENSG00000236029	-	-	
ENSG00000236030	-	-	
ENSG00000236031	-	-	
ENSG00000236032	OR5H14	-	
ENSG00000236035	-	-	
ENSG00000236036	LINC00445	-	
ENSG00000236039	LINC02889	-	
ENSG00000236040	-	-	
ENSG00000236041	-	-	
ENSG00000236042	-	-	
ENSG00000236044	-	-	
ENSG00000236045	-	-	
ENSG00000236046	-	-	
ENSG00000236047	-	-	
ENSG00000236048	-	-	
ENSG00000236049	LINC01920	-	
ENSG00000236051	MYCBP2-AS1	-	
ENSG00000236052	LINC01643	LL22NC03-86D4.1	
ENSG00000236053	-	-	
ENSG00000236054	-	-	
ENSG00000236055	-	-	
ENSG00000236056	-	-	
ENSG00000236058	-	-	
ENSG00000236060	-	-	
ENSG00000236062	-	-	
ENSG00000236064	LOC101928335	-	
ENSG00000236065	-	-	
ENSG00000236066	-	-	
ENSG00000236068	-	-	
ENSG00000236069	-	-	
ENSG00000236072	-	-	
ENSG00000236073	-	-	
ENSG00000236075	-	-	
ENSG00000236076	LINC01072	-	
ENSG00000236077	-	-	
ENSG00000236078	LINC01447	-	
ENSG00000236079	-	-	
ENSG00000236080	-	-	
ENSG00000236081	ELFN1-AS1	MYCLo-2	
ENSG00000236082	-	-	
ENSG00000236083	-	-	
ENSG00000236085	-	-	
ENSG00000236086	-	-	
ENSG00000236088	COX10-AS1	COX10AS; COX10-AS	
ENSG00000236090	-	-	
ENSG00000236091	LINC02243	-	
ENSG00000236094	LINC00545	-	
ENSG00000236095	-	-	
ENSG00000236097	-	-	
ENSG00000236098	-	-	
ENSG00000236099	-	-	
ENSG00000236101	-	-	
ENSG00000236102	-	-	
ENSG00000236104	ZBTB22	fru; ZNF297; BING1; ZNF297A; fruitless; ZBTB22A	
ENSG00000236105	-	-	
ENSG00000236106	LOC112268411	-	
ENSG00000236107	SCN1A-AS1; LOC102724058	-	
ENSG00000236108	-	-	
ENSG00000236109	LOC105373525	-	
ENSG00000236110	-	-	
ENSG00000236111	-	-	
ENSG00000236114	-	-	
ENSG00000236115	-	-	
ENSG00000236116	-	-	
ENSG00000236117	LINC01639	-	
ENSG00000236118	-	-	
ENSG00000236119	-	-	
ENSG00000236120	-	-	
ENSG00000236121	-	-	
ENSG00000236123	-	-	
ENSG00000236124	-	-	
ENSG00000236125	USP17L4; USP17L8	USP17L10	
ENSG00000236126	CT47A3	CT47.3	
ENSG00000236129	-	-	
ENSG00000236130	PTCSC2	-	
ENSG00000236131	-	-	
ENSG00000236132	-	-	
ENSG00000236133	-	-	
ENSG00000236136	-	-	
ENSG00000236137	LOC101929099	-	
ENSG00000236138	-	-	
ENSG00000236140	-	-	
ENSG00000236141	-	-	
ENSG00000236144	TMEM147-AS1	-	
ENSG00000236145	-	-	
ENSG00000236146	-	-	
ENSG00000236148	-	-	
ENSG00000236151	-	-	
ENSG00000236152	-	-	
ENSG00000236153	-	-	
ENSG00000236154	-	-	
ENSG00000236155	ZPLD2P	-	
ENSG00000236156	-	-	
ENSG00000236157	-	-	
ENSG00000236158	-	-	
ENSG00000236159	-	-	
ENSG00000236160	-	-	
ENSG00000236162	-	-	
ENSG00000236164	-	-	
ENSG00000236165	-	-	
ENSG00000236166	-	-	
ENSG00000236167	-	-	
ENSG00000236168	-	-	
ENSG00000236169	-	-	
ENSG00000236170	-	-	
ENSG00000236171	-	-	
ENSG00000236172	LINC01246	-	
ENSG00000236173	-	-	
ENSG00000236175	-	-	
ENSG00000236176	-	-	
ENSG00000236179	-	-	
ENSG00000236180	-	-	
ENSG00000236182	-	-	
ENSG00000236184	-	-	
ENSG00000236185	-	-	
ENSG00000236187	-	-	
ENSG00000236188	PRKX-AS1	-	
ENSG00000236189	-	-	
ENSG00000236190	-	-	
ENSG00000236191	-	-	
ENSG00000236193	-	-	
ENSG00000236194	-	-	
ENSG00000236195	-	-	
ENSG00000236197	-	-	
ENSG00000236198	-	-	
ENSG00000236199	-	-	
ENSG00000236200	-	-	
ENSG00000236202	GRM7-AS1	-	
ENSG00000236204	LINC01376	-	
ENSG00000236205	-	-	
ENSG00000236206	-	-	
ENSG00000236208	-	-	
ENSG00000236209	-	-	
ENSG00000236211	-	-	
ENSG00000236212	-	-	
ENSG00000236213	-	-	
ENSG00000236216	-	-	
ENSG00000236217	-	-	
ENSG00000236226	-	-	
ENSG00000236229	-	-	
ENSG00000236230	-	-	
ENSG00000236231	-	-	
ENSG00000236232	-	-	
ENSG00000236233	-	-	
ENSG00000236234	-	-	
ENSG00000236235	-	-	
ENSG00000236238	-	-	
ENSG00000236240	-	-	
ENSG00000236241	-	-	
ENSG00000236242	MYO16-AS1	-	
ENSG00000236243	-	-	
ENSG00000236244	-	-	
ENSG00000236246	-	-	
ENSG00000236247	-	-	
ENSG00000236248	-	-	
ENSG00000236249	-	-	
ENSG00000236252	LOC101928381	-	
ENSG00000236253	SLC25A3P1	-	
ENSG00000236254	-	-	
ENSG00000236255	-	-	
ENSG00000236256	DIAPH2-AS1	EPAG	
ENSG00000236257	-	-	
ENSG00000236258	-	-	
ENSG00000236259	-	-	
ENSG00000236261	-	-	
ENSG00000236262	-	-	
ENSG00000236263	-	-	
ENSG00000236264	-	-	
ENSG00000236266	-	-	
ENSG00000236267	-	-	
ENSG00000236268	LINC01361	-	
ENSG00000236269	-	-	
ENSG00000236272	SCUBE1-AS2	-	
ENSG00000236274	-	-	
ENSG00000236276	-	-	
ENSG00000236277	-	-	
ENSG00000236278	-	-	
ENSG00000236279	CLEC2L	-	
ENSG00000236280	-	-	
ENSG00000236281	-	-	
ENSG00000236283	-	-	
ENSG00000236284	-	-	
ENSG00000236285	-	-	
ENSG00000236287	ZBED5	Buster1	
ENSG00000236289	-	-	
ENSG00000236290	-	-	
ENSG00000236292	-	-	
ENSG00000236294	-	-	
ENSG00000236295	-	-	
ENSG00000236296	GUSBP5	GYPELOC441046	
ENSG00000236297	-	-	
ENSG00000236299	-	-	
ENSG00000236300	-	-	
ENSG00000236301	MRGPRG-AS1	HSD-40; C11orf36	
ENSG00000236303	-	-	
ENSG00000236304	LOC107984360	-	
ENSG00000236305	SLC12A9-AS1	-	
ENSG00000236306	LINC01241	-	
ENSG00000236307	-	-	
ENSG00000236308	-	-	
ENSG00000236309	-	-	
ENSG00000236310	-	-	
ENSG00000236311	TLX1NB	TD1; TDI; APT-B7	
ENSG00000236312	-	-	
ENSG00000236313	-	-	
ENSG00000236316	-	-	
ENSG00000236317	-	-	
ENSG00000236318	-	-	
ENSG00000236319	-	-	
ENSG00000236320	SLFN14	BDPLT20	
ENSG00000236322	-	-	
ENSG00000236323	-	-	
ENSG00000236324	-	-	
ENSG00000236325	-	-	
ENSG00000236326	-	-	
ENSG00000236327	-	-	
ENSG00000236330	-	-	
ENSG00000236332	-	-	
ENSG00000236333	-	-	
ENSG00000236334	PPIAL4G	COAS-2	
ENSG00000236335	-	-	
ENSG00000236336	-	-	
ENSG00000236337	-	-	
ENSG00000236338	-	-	
ENSG00000236339	-	-	
ENSG00000236340	GRM8-AS1	-	
ENSG00000236341	-	-	
ENSG00000236343	-	-	
ENSG00000236345	SCAT8	EYS-AS1	
ENSG00000236347	-	-	
ENSG00000236348	-	-	
ENSG00000236349	-	-	
ENSG00000236352	-	-	
ENSG00000236354	-	-	
ENSG00000236355	-	-	
ENSG00000236356	-	-	
ENSG00000236357	-	-	
ENSG00000236358	-	-	
ENSG00000236359	-	-	
ENSG00000236360	-	-	
ENSG00000236361	-	-	
ENSG00000236362	GAGE12F; GAGE2C; GAGE7; GAGE12I; GAGE4; GAGE2D; GAGE6	GAGE-8; GAGE7B; CT4.7; GAGE-7B; GAGE7; AL4; GAGE-7; GAGE-2; CT4.2; GAGE2; GAGE-2C; CT4.4; GAGE-2D; CT4.8; GAGE8; CT4.6	
ENSG00000236364	-	-	
ENSG00000236365	-	-	
ENSG00000236366	LOC153910	-	
ENSG00000236371	CT47A1	CT47.1	
ENSG00000236372	-	-	
ENSG00000236373	LINC02653	-	
ENSG00000236375	-	-	
ENSG00000236376	-	-	
ENSG00000236377	-	-	
ENSG00000236378	-	-	
ENSG00000236379	-	-	
ENSG00000236380	-	-	
ENSG00000236382	-	-	
ENSG00000236383	CCDC200	TMEM106A-AS1; LINC00854	
ENSG00000236384	LINC00479	PRED76; C21orf129	
ENSG00000236385	-	-	
ENSG00000236386	-	-	
ENSG00000236387	-	-	
ENSG00000236388	-	-	
ENSG00000236389	-	-	
ENSG00000236390	-	-	
ENSG00000236391	-	-	
ENSG00000236392	-	-	
ENSG00000236393	LOC101927476	-	
ENSG00000236394	-	-	
ENSG00000236395	-	-	
ENSG00000236396	SLC35G4	SLC35G4P; AMAC1L1	
ENSG00000236397	-	-	
ENSG00000236398	TAS2R39	T2R39; T2R57	
ENSG00000236400	-	-	
ENSG00000236401	-	-	
ENSG00000236403	-	-	
ENSG00000236404	VLDLR-AS1	linc-VLDLR; lincRNA-VLDLR	
ENSG00000236405	-	-	
ENSG00000236407	-	-	
ENSG00000236408	-	-	
ENSG00000236409	-	-	
ENSG00000236411	-	-	
ENSG00000236412	-	-	
ENSG00000236413	-	-	
ENSG00000236414	-	-	
ENSG00000236417	-	-	
ENSG00000236420	-	-	
ENSG00000236423	LINC01134	-	
ENSG00000236424	TSPY10	TSPY; TSPY1; CT78; TSPY3	
ENSG00000236425	-	-	
ENSG00000236426	-	-	
ENSG00000236427	-	-	
ENSG00000236429	-	-	
ENSG00000236430	-	-	
ENSG00000236431	-	-	
ENSG00000236432	-	-	
ENSG00000236433	-	-	
ENSG00000236434	-	-	
ENSG00000236435	-	-	
ENSG00000236436	LINC02850	-	
ENSG00000236437	-	-	
ENSG00000236438	-	-	
ENSG00000236439	-	-	
ENSG00000236440	-	-	
ENSG00000236442	-	-	
ENSG00000236444	UBE2L5	UBCH7N2; UBE2L5P	
ENSG00000236445	-	-	
ENSG00000236446	CT47B1	CT47.13; CT47A13	
ENSG00000236447	-	-	
ENSG00000236449	-	-	
ENSG00000236450	-	-	
ENSG00000236451	-	-	
ENSG00000236452	-	-	
ENSG00000236453	-	-	
ENSG00000236456	-	-	
ENSG00000236457	-	-	
ENSG00000236459	-	-	
ENSG00000236460	-	-	
ENSG00000236461	LOC101928748	-	
ENSG00000236463	-	-	
ENSG00000236464	-	-	
ENSG00000236466	-	-	
ENSG00000236467	KCNMA1-AS1	-	
ENSG00000236468	-	-	
ENSG00000236469	-	-	
ENSG00000236471	-	-	
ENSG00000236472	-	-	
ENSG00000236473	-	-	
ENSG00000236474	-	-	
ENSG00000236475	-	-	
ENSG00000236476	-	-	
ENSG00000236477	-	-	
ENSG00000236478	-	-	
ENSG00000236480	-	-	
ENSG00000236481	-	-	
ENSG00000236483	-	-	
ENSG00000236484	-	-	
ENSG00000236485	-	-	
ENSG00000236487	-	-	
ENSG00000236489	-	-	
ENSG00000236491	-	-	
ENSG00000236493	-	-	
ENSG00000236494	-	-	
ENSG00000236495	-	-	
ENSG00000236496	-	-	
ENSG00000236497	LINC01744	-	
ENSG00000236498	-	-	
ENSG00000236499	LINC00896	-	
ENSG00000236500	-	-	
ENSG00000236501	-	-	
ENSG00000236502	SIX3-AS1	SIX3OS	
ENSG00000236503	-	-	
ENSG00000236504	-	-	
ENSG00000236505	-	-	
ENSG00000236507	-	-	
ENSG00000236508	-	-	
ENSG00000236509	-	-	
ENSG00000236510	-	-	
ENSG00000236511	-	-	
ENSG00000236512	-	-	
ENSG00000236513	LOC101928201	-	
ENSG00000236514	-	-	
ENSG00000236516	-	-	
ENSG00000236518	-	-	
ENSG00000236519	-	-	
ENSG00000236520	GPC6-AS1	-	
ENSG00000236521	-	-	
ENSG00000236523	-	-	
ENSG00000236524	-	-	
ENSG00000236525	-	-	
ENSG00000236526	-	-	
ENSG00000236527	-	-	
ENSG00000236528	-	-	
ENSG00000236529	-	-	
ENSG00000236530	-	-	
ENSG00000236531	-	-	
ENSG00000236532	LINC01695	-	
ENSG00000236533	-	-	
ENSG00000236534	-	-	
ENSG00000236535	-	-	
ENSG00000236536	-	-	
ENSG00000236537	-	-	
ENSG00000236538	-	-	
ENSG00000236539	-	-	
ENSG00000236540	-	-	
ENSG00000236541	-	-	
ENSG00000236542	-	-	
ENSG00000236543	LOC102723971	-	
ENSG00000236544	-	-	
ENSG00000236545	-	-	
ENSG00000236546	MYCL-AS1	-	
ENSG00000236548	-	-	
ENSG00000236549	-	-	
ENSG00000236550	-	-	
ENSG00000236552	RPL13AP5	bA196N24.2; RPL13A_8_1086	
ENSG00000236554	-	-	
ENSG00000236555	-	-	
ENSG00000236556	-	-	
ENSG00000236558	-	-	
ENSG00000236559	-	-	
ENSG00000236562	-	-	
ENSG00000236564	-	-	
ENSG00000236565	-	-	
ENSG00000236567	-	-	
ENSG00000236569	-	-	
ENSG00000236570	-	-	
ENSG00000236571	-	-	
ENSG00000236572	-	-	
ENSG00000236574	-	-	
ENSG00000236576	-	-	
ENSG00000236577	-	-	
ENSG00000236580	-	-	
ENSG00000236581	-	-	
ENSG00000236582	-	-	
ENSG00000236583	-	-	
ENSG00000236584	-	-	
ENSG00000236590	-	-	
ENSG00000236591	-	-	
ENSG00000236592	-	-	
ENSG00000236594	-	-	
ENSG00000236595	-	-	
ENSG00000236596	-	-	
ENSG00000236597	-	-	
ENSG00000236599	-	-	
ENSG00000236601	-	-	
ENSG00000236603	-	-	
ENSG00000236604	-	-	
ENSG00000236605	-	-	
ENSG00000236606	-	-	
ENSG00000236607	-	-	
ENSG00000236608	-	-	
ENSG00000236609	ZNF853	-	
ENSG00000236610	-	-	
ENSG00000236611	LINC02556	-	
ENSG00000236612	-	-	
ENSG00000236615	-	-	
ENSG00000236616	-	-	
ENSG00000236617	LOC101928530	-	
ENSG00000236618	PITPNA-AS1	-	
ENSG00000236620	-	-	
ENSG00000236621	-	-	
ENSG00000236624	-	-	
ENSG00000236626	-	-	
ENSG00000236627	-	-	
ENSG00000236634	-	-	
ENSG00000236635	LINC02540	-	
ENSG00000236636	-	-	
ENSG00000236637	IFNA4	IFN-alpha4a; INFA4	
ENSG00000236638	-	-	
ENSG00000236641	-	-	
ENSG00000236643	-	-	
ENSG00000236646	-	-	
ENSG00000236647	-	-	
ENSG00000236648	-	-	
ENSG00000236651	DLX2-DT	TCONS_00003049; DLX2-AS1	
ENSG00000236653	-	-	
ENSG00000236654	-	-	
ENSG00000236655	-	-	
ENSG00000236656	-	-	
ENSG00000236658	-	-	
ENSG00000236660	-	-	
ENSG00000236662	-	-	
ENSG00000236663	LOC106780825; FRGCA	-	
ENSG00000236664	-	-	
ENSG00000236665	-	-	
ENSG00000236666	-	-	
ENSG00000236667	-	-	
ENSG00000236668	LOC100505588	-	
ENSG00000236669	-	-	
ENSG00000236670	-	-	
ENSG00000236671	-	-	
ENSG00000236673	-	-	
ENSG00000236674	-	-	
ENSG00000236675	-	-	
ENSG00000236676	-	-	
ENSG00000236677	-	-	
ENSG00000236678	-	-	
ENSG00000236679	-	-	
ENSG00000236680	-	-	
ENSG00000236681	-	-	
ENSG00000236682	MAP3K2-DT	-	
ENSG00000236683	-	-	
ENSG00000236684	-	-	
ENSG00000236686	-	-	
ENSG00000236687	-	-	
ENSG00000236689	-	-	
ENSG00000236690	-	-	
ENSG00000236691	-	-	
ENSG00000236692	-	-	
ENSG00000236695	-	-	
ENSG00000236698	-	-	
ENSG00000236699	ARHGEF38	-	
ENSG00000236700	-	-	
ENSG00000236701	-	-	
ENSG00000236703	-	-	
ENSG00000236704	-	-	
ENSG00000236708	-	-	
ENSG00000236709	DAPK1-IT1	-	
ENSG00000236710	-	-	
ENSG00000236711	-	-	
ENSG00000236712	-	-	
ENSG00000236713	-	-	
ENSG00000236714	-	-	
ENSG00000236716	-	-	
ENSG00000236717	-	-	
ENSG00000236718	-	-	
ENSG00000236719	OVAAL	LINC01131; OVAL	
ENSG00000236720	LINC01741	-	
ENSG00000236722	-	-	
ENSG00000236723	-	-	
ENSG00000236724	-	-	
ENSG00000236731	-	-	
ENSG00000236732	-	-	
ENSG00000236733	-	-	
ENSG00000236734	-	-	
ENSG00000236735	-	-	
ENSG00000236736	-	-	
ENSG00000236737	-	-	
ENSG00000236739	-	-	
ENSG00000236740	LOC101927189	-	
ENSG00000236741	-	-	
ENSG00000236742	-	-	
ENSG00000236743	-	-	
ENSG00000236744	-	-	
ENSG00000236745	-	-	
ENSG00000236747	LINC01282	-	
ENSG00000236748	-	-	
ENSG00000236750	-	-	
ENSG00000236751	-	-	
ENSG00000236753	MKLN1-AS	MKLN1-AS2	
ENSG00000236754	-	-	
ENSG00000236756	DNAJC9-AS1	C10orf103; bA537A6.3	
ENSG00000236757	-	-	
ENSG00000236758	-	-	
ENSG00000236760	-	-	
ENSG00000236761	CTAGE9	-	
ENSG00000236762	-	-	
ENSG00000236763	-	-	
ENSG00000236764	-	-	
ENSG00000236768	-	-	
ENSG00000236769	-	-	
ENSG00000236770	-	-	
ENSG00000236772	-	-	
ENSG00000236773	-	-	
ENSG00000236775	-	-	
ENSG00000236776	-	-	
ENSG00000236777	-	-	
ENSG00000236778	-	-	
ENSG00000236779	-	-	
