Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000229119	-	-	
ENSG00000229120	-	-	
ENSG00000229122	-	-	
ENSG00000229124	VIM-AS1	-	
ENSG00000229127	-	-	
ENSG00000229129	-	-	
ENSG00000229131	-	-	
ENSG00000229132	-	-	
ENSG00000229133	-	-	
ENSG00000229137	-	-	
ENSG00000229138	-	-	
ENSG00000229140	CCDC26; LINC00977; LINC00976	RAM	
ENSG00000229142	-	-	
ENSG00000229143	-	-	
ENSG00000229145	-	-	
ENSG00000229146	-	-	
ENSG00000229147	-	-	
ENSG00000229150	-	-	
ENSG00000229151	-	-	
ENSG00000229152	-	-	
ENSG00000229153	EPHA1-AS1	-	
ENSG00000229154	KCNQ5-AS1	-	
ENSG00000229155	-	-	
ENSG00000229156	-	-	
ENSG00000229159	-	-	
ENSG00000229160	-	-	
ENSG00000229161	-	-	
ENSG00000229162	-	-	
ENSG00000229163	-	-	
ENSG00000229164	-	-	
ENSG00000229165	-	-	
ENSG00000229167	-	-	
ENSG00000229168	-	-	
ENSG00000229169	-	-	
ENSG00000229172	-	-	
ENSG00000229173	-	-	
ENSG00000229175	LINC00382	TCONS_00021500	
ENSG00000229177	-	-	
ENSG00000229178	-	-	
ENSG00000229180	-	-	
ENSG00000229182	-	-	
ENSG00000229183	PGA4	-	
ENSG00000229184	-	-	
ENSG00000229186	-	-	
ENSG00000229188	-	-	
ENSG00000229190	-	-	
ENSG00000229191	-	-	
ENSG00000229192	-	-	
ENSG00000229195	-	-	
ENSG00000229196	LOC100128325	-	
ENSG00000229197	-	-	
ENSG00000229198	-	-	
ENSG00000229200	-	-	
ENSG00000229201	-	-	
ENSG00000229203	-	-	
ENSG00000229204	-	-	
ENSG00000229205	-	-	
ENSG00000229206	-	-	
ENSG00000229207	-	-	
ENSG00000229208	-	-	
ENSG00000229209	-	-	
ENSG00000229211	-	-	
ENSG00000229212	-	-	
ENSG00000229213	-	-	
ENSG00000229214	LINC00242	dJ266L20.5; C6orf122; NCRNA00242	
ENSG00000229217	-	-	
ENSG00000229220	-	-	
ENSG00000229221	-	-	
ENSG00000229222	-	-	
ENSG00000229224	-	-	
ENSG00000229225	-	-	
ENSG00000229226	-	-	
ENSG00000229227	-	-	
ENSG00000229228	LINC00582	-	
ENSG00000229229	-	-	
ENSG00000229230	-	-	
ENSG00000229231	-	-	
ENSG00000229232	-	-	
ENSG00000229233	-	-	
ENSG00000229234	-	-	
ENSG00000229235	-	-	
ENSG00000229236	TTTY10	NCRNA00133; TTY10	
ENSG00000229237	-	-	
ENSG00000229238	-	-	
ENSG00000229239	-	-	
ENSG00000229240	-	-	
ENSG00000229241	-	-	
ENSG00000229242	-	-	
ENSG00000229243	LINC01981	-	
ENSG00000229245	-	-	
ENSG00000229246	-	-	
ENSG00000229247	-	-	
ENSG00000229248	-	-	
ENSG00000229249	-	-	
ENSG00000229250	-	-	
ENSG00000229251	-	-	
ENSG00000229254	-	-	
ENSG00000229255	-	-	
ENSG00000229256	-	-	
ENSG00000229257	-	-	
ENSG00000229258	LPGAT1-AS1	-	
ENSG00000229259	-	-	
ENSG00000229261	LOC101928994	-	
ENSG00000229262	-	-	
ENSG00000229263	-	-	
ENSG00000229266	-	-	
ENSG00000229267	-	-	
ENSG00000229268	-	-	
ENSG00000229269	-	-	
ENSG00000229271	-	-	
ENSG00000229272	-	-	
ENSG00000229273	-	-	
ENSG00000229274	LINC02829	-	
ENSG00000229275	-	-	
ENSG00000229276	-	-	
ENSG00000229278	-	-	
ENSG00000229280	-	-	
ENSG00000229281	-	-	
ENSG00000229282	-	-	
ENSG00000229283	-	-	
ENSG00000229286	-	-	
ENSG00000229287	-	-	
ENSG00000229288	-	-	
ENSG00000229289	-	-	
ENSG00000229291	-	-	
ENSG00000229292	RFPL4AL1	RNF210B	
ENSG00000229294	-	-	
ENSG00000229297	-	-	
ENSG00000229298	-	-	
ENSG00000229299	-	-	
ENSG00000229301	-	-	
ENSG00000229302	-	-	
ENSG00000229303	-	-	
ENSG00000229305	-	-	
ENSG00000229306	-	-	
ENSG00000229307	LINC00459	-	
ENSG00000229308	-	-	
ENSG00000229309	-	-	
ENSG00000229310	-	-	
ENSG00000229311	-	-	
ENSG00000229312	-	-	
ENSG00000229313	-	-	
ENSG00000229314	ORM1	ORM; AGP1; HEL-S-153w; AGP-A	
ENSG00000229315	MCHR2-AS1	-	
ENSG00000229316	-	-	
ENSG00000229320	-	-	
ENSG00000229321	-	-	
ENSG00000229322	-	-	
ENSG00000229323	-	-	
ENSG00000229324	-	-	
ENSG00000229325	-	-	
ENSG00000229326	-	-	
ENSG00000229327	-	-	
ENSG00000229330	-	-	
ENSG00000229331	-	-	
ENSG00000229332	-	-	
ENSG00000229334	-	-	
ENSG00000229335	-	-	
ENSG00000229336	-	-	
ENSG00000229337	-	-	
ENSG00000229338	-	-	
ENSG00000229339	-	-	
ENSG00000229343	-	-	
ENSG00000229344	-	-	
ENSG00000229345	-	-	
ENSG00000229347	-	-	
ENSG00000229348	-	-	
ENSG00000229349	-	-	
ENSG00000229351	-	-	
ENSG00000229352	-	-	
ENSG00000229356	LRRC3-DT	LRRC3-AS1	
ENSG00000229357	-	-	
ENSG00000229358	-	-	
ENSG00000229359	PIN1P1	PIN1L	
ENSG00000229360	-	-	
ENSG00000229361	-	-	
ENSG00000229365	-	-	
ENSG00000229367	-	-	
ENSG00000229368	-	-	
ENSG00000229369	-	-	
ENSG00000229370	-	-	
ENSG00000229372	SZT2-AS1	-	
ENSG00000229373	LINC00452	LINC00453	
ENSG00000229375	-	-	
ENSG00000229376	-	-	
ENSG00000229379	-	-	
ENSG00000229380	PRKAR1B-AS2	-	
ENSG00000229382	-	-	
ENSG00000229384	-	-	
ENSG00000229385	-	-	
ENSG00000229386	-	-	
ENSG00000229387	-	-	
ENSG00000229388	LINC01715	-	
ENSG00000229389	-	-	
ENSG00000229390	-	-	
ENSG00000229391	HLA-DRB6	-	
ENSG00000229393	-	-	
ENSG00000229395	-	-	
ENSG00000229398	-	-	
ENSG00000229399	-	-	
ENSG00000229400	-	-	
ENSG00000229401	MIR5689HG	-	
ENSG00000229402	-	-	
ENSG00000229403	-	-	
ENSG00000229404	LINC00858	CRCAL-2	
ENSG00000229405	-	-	
ENSG00000229406	-	-	
ENSG00000229407	-	-	
ENSG00000229409	-	-	
ENSG00000229413	-	-	
ENSG00000229414	KCNQ1-AS1	-	
ENSG00000229415	-	-	
ENSG00000229416	-	-	
ENSG00000229417	-	-	
ENSG00000229418	-	-	
ENSG00000229419	-	-	
ENSG00000229420	-	-	
ENSG00000229421	-	-	
ENSG00000229422	-	-	
ENSG00000229423	-	-	
ENSG00000229424	-	-	
ENSG00000229425	LOC101927745; LOC105369302	-	
ENSG00000229427	-	-	
ENSG00000229431	-	-	
ENSG00000229433	LINC02069	-	
ENSG00000229434	-	-	
ENSG00000229435	-	-	
ENSG00000229436	-	-	
ENSG00000229437	-	-	
ENSG00000229440	-	-	
ENSG00000229442	-	-	
ENSG00000229443	-	-	
ENSG00000229444	ST3GAL3-AS1	-	
ENSG00000229447	-	-	
ENSG00000229452	CPVL-AS1	-	
ENSG00000229453	SPINK8	-	
ENSG00000229454	-	-	
ENSG00000229455	-	-	
ENSG00000229456	-	-	
ENSG00000229457	-	-	
ENSG00000229458	-	-	
ENSG00000229459	-	-	
ENSG00000229462	-	-	
ENSG00000229463	-	-	
ENSG00000229464	-	-	
ENSG00000229465	-	-	
ENSG00000229466	-	-	
ENSG00000229468	-	-	
ENSG00000229471	-	-	
ENSG00000229472	-	-	
ENSG00000229473	-	-	
ENSG00000229474	PATL2	hPat1a; OOMD4; Pat1a	
ENSG00000229477	-	-	
ENSG00000229478	-	-	
ENSG00000229481	-	-	
ENSG00000229483	-	-	
ENSG00000229484	-	-	
ENSG00000229485	-	-	
ENSG00000229486	-	-	
ENSG00000229487	-	-	
ENSG00000229489	-	-	
ENSG00000229491	-	-	
ENSG00000229492	-	-	
ENSG00000229494	LOC101927948	-	
ENSG00000229495	-	-	
ENSG00000229497	-	-	
ENSG00000229498	-	-	
ENSG00000229500	-	-	
ENSG00000229502	-	-	
ENSG00000229503	-	-	
ENSG00000229505	-	-	
ENSG00000229508	-	-	
ENSG00000229509	-	-	
ENSG00000229511	-	-	
ENSG00000229512	-	-	
ENSG00000229513	-	-	
ENSG00000229515	-	-	
ENSG00000229518	-	-	
ENSG00000229519	-	-	
ENSG00000229520	-	-	
ENSG00000229521	-	-	
ENSG00000229522	-	-	
ENSG00000229523	-	-	
ENSG00000229525	-	-	
ENSG00000229526	-	-	
ENSG00000229528	-	-	
ENSG00000229530	-	-	
ENSG00000229531	RABGAP1L-AS1	-	
ENSG00000229532	-	-	
ENSG00000229533	-	-	
ENSG00000229534	-	-	
ENSG00000229536	LINC02572	-	
ENSG00000229537	LINC01739	-	
ENSG00000229539	-	-	
ENSG00000229541	-	-	
ENSG00000229542	-	-	
ENSG00000229543	-	-	
ENSG00000229544	NKX1-2	NKX-1.1; C10orf121; bB238F13.2	
ENSG00000229546	-	-	
ENSG00000229547	UBE2DNL	-	
ENSG00000229549	TSPY8	-	
ENSG00000229550	-	-	
ENSG00000229551	-	-	
ENSG00000229553	-	-	
ENSG00000229554	-	-	
ENSG00000229556	-	-	
ENSG00000229557	-	-	
ENSG00000229558	SACS-AS1	-	
ENSG00000229559	-	-	
ENSG00000229560	-	-	
ENSG00000229562	-	-	
ENSG00000229563	LINC01204	-	
ENSG00000229565	-	-	
ENSG00000229567	-	-	
ENSG00000229568	-	-	
ENSG00000229569	-	-	
ENSG00000229570	-	-	
ENSG00000229571	PRAMEF25; PRAMEF26	PRAMEF25	
ENSG00000229572	-	-	
ENSG00000229578	LINC00358	-	
ENSG00000229579	USP17L26	-	
ENSG00000229582	-	-	
ENSG00000229583	-	-	
ENSG00000229585	-	-	
ENSG00000229586	-	-	
ENSG00000229587	-	-	
ENSG00000229588	-	-	
ENSG00000229589	ACVR2B-AS1	-	
ENSG00000229590	-	-	
ENSG00000229591	-	-	
ENSG00000229593	-	-	
ENSG00000229594	-	-	
ENSG00000229595	-	-	
ENSG00000229596	-	-	
ENSG00000229598	-	-	
ENSG00000229599	-	-	
ENSG00000229600	-	-	
ENSG00000229601	-	-	
ENSG00000229603	-	-	
ENSG00000229604	-	-	
ENSG00000229605	-	-	
ENSG00000229606	-	-	
ENSG00000229607	-	-	
ENSG00000229608	-	-	
ENSG00000229609	-	-	
ENSG00000229611	-	-	
ENSG00000229612	-	-	
ENSG00000229613	-	-	
ENSG00000229615	-	-	
ENSG00000229616	-	-	
ENSG00000229618	-	-	
ENSG00000229619	MBNL1-AS1	-	
ENSG00000229620	-	-	
ENSG00000229621	LINC01822	-	
ENSG00000229622	-	-	
ENSG00000229623	-	-	
ENSG00000229625	-	-	
ENSG00000229626	-	-	
ENSG00000229627	-	-	
ENSG00000229628	-	-	
ENSG00000229629	-	-	
ENSG00000229630	LINC01264	-	
ENSG00000229635	-	-	
ENSG00000229636	-	-	
ENSG00000229637	PRAC2	HOXB-AS5; HOXB13-AS1; C17orf93; HOXBAS5; NCRNA00253	
ENSG00000229638	-	-	
ENSG00000229639	LINC01758	-	
ENSG00000229641	-	-	
ENSG00000229642	-	-	
ENSG00000229643	LINC00280	NCRNA00280	
ENSG00000229644	-	-	
ENSG00000229645	-	-	
ENSG00000229646	-	-	
ENSG00000229647	MYOSLID	-	
ENSG00000229648	-	-	
ENSG00000229649	LINC02681	-	
ENSG00000229652	-	-	
ENSG00000229654	-	-	
ENSG00000229656	-	-	
ENSG00000229657	-	-	
ENSG00000229658	-	-	
ENSG00000229659	-	-	
ENSG00000229660	-	-	
ENSG00000229661	-	-	
ENSG00000229662	-	-	
ENSG00000229663	-	-	
ENSG00000229664	-	-	
ENSG00000229665	PRR20C	PRR20D; PRR20; PRR20A; PRR20B; PRR20E	
ENSG00000229666	-	-	
ENSG00000229667	-	-	
ENSG00000229668	-	-	
ENSG00000229670	-	-	
ENSG00000229671	-	-	
ENSG00000229672	-	-	
ENSG00000229673	-	-	
ENSG00000229674	-	-	
ENSG00000229676	ZNF492	ZNF115	
ENSG00000229677	-	-	
ENSG00000229679	-	-	
ENSG00000229682	-	-	
ENSG00000229683	-	-	
ENSG00000229686	SNORD56	RNU56; U56	
ENSG00000229687	-	-	
ENSG00000229688	CRPPA-AS1	ISPD-AS1	
ENSG00000229689	-	-	
ENSG00000229690	-	-	
ENSG00000229692	-	-	
ENSG00000229693	-	-	
ENSG00000229694	LINC00484	C9orf73	
ENSG00000229695	-	-	
ENSG00000229696	-	-	
ENSG00000229697	-	-	
ENSG00000229699	LOC101928009	-	
ENSG00000229700	-	-	
ENSG00000229701	-	-	
ENSG00000229702	-	-	
ENSG00000229703	-	-	
ENSG00000229704	-	-	
ENSG00000229707	-	-	
ENSG00000229708	-	-	
ENSG00000229709	-	-	
ENSG00000229711	-	-	
ENSG00000229713	-	-	
ENSG00000229715	-	-	
ENSG00000229716	-	-	
ENSG00000229717	-	-	
ENSG00000229719	-	-	
ENSG00000229720	LOC101929460	-	
ENSG00000229721	-	-	
ENSG00000229722	-	-	
ENSG00000229723	-	-	
ENSG00000229724	-	-	
ENSG00000229725	-	-	
ENSG00000229727	LOC100506274	-	
ENSG00000229728	-	-	
ENSG00000229729	-	-	
ENSG00000229730	-	-	
ENSG00000229731	-	-	
ENSG00000229732	-	-	
ENSG00000229733	-	-	
ENSG00000229735	-	-	
ENSG00000229738	-	-	
ENSG00000229739	PDC-AS1	-	
ENSG00000229740	-	-	
ENSG00000229742	-	-	
ENSG00000229743	LINC01159	linc-Brn1b	
ENSG00000229744	-	-	
ENSG00000229745	-	-	
ENSG00000229746	-	-	
ENSG00000229747	-	-	
ENSG00000229749	-	-	
ENSG00000229750	-	-	
ENSG00000229751	-	-	
ENSG00000229752	-	-	
ENSG00000229753	-	-	
ENSG00000229754	-	-	
ENSG00000229755	-	-	
ENSG00000229756	-	-	
ENSG00000229757	-	-	
ENSG00000229758	-	-	
ENSG00000229759	-	-	
ENSG00000229760	-	-	
ENSG00000229761	-	-	
ENSG00000229762	-	-	
ENSG00000229765	-	-	
ENSG00000229766	-	-	
ENSG00000229769	-	-	
ENSG00000229770	-	-	
ENSG00000229771	-	-	
ENSG00000229774	-	-	
ENSG00000229775	-	-	
ENSG00000229776	C2-AS1	-	
ENSG00000229779	-	-	
ENSG00000229780	UBE2Q1-AS1	-	
ENSG00000229781	-	-	
ENSG00000229782	-	-	
ENSG00000229785	-	-	
ENSG00000229786	-	-	
ENSG00000229788	-	-	
ENSG00000229789	-	-	
ENSG00000229791	-	-	
ENSG00000229792	LINC00399	TCONS_00021596	
ENSG00000229794	-	-	
ENSG00000229795	-	-	
ENSG00000229796	-	-	
ENSG00000229797	-	-	
ENSG00000229798	-	-	
ENSG00000229800	-	-	
ENSG00000229801	-	-	
ENSG00000229805	-	-	
ENSG00000229806	-	-	
ENSG00000229807	XIST	LINC00001; NCRNA00001; SXI1; DXS1089; DXS399E; swd66	
ENSG00000229808	-	-	
ENSG00000229809	ZNF688	-	
ENSG00000229814	-	-	
ENSG00000229815	-	-	
ENSG00000229816	-	-	
ENSG00000229817	-	-	
ENSG00000229818	-	-	
ENSG00000229820	-	-	
ENSG00000229821	-	-	
ENSG00000229822	-	-	
ENSG00000229824	-	-	
ENSG00000229825	-	-	
ENSG00000229826	-	-	
ENSG00000229827	-	-	
ENSG00000229828	-	-	
ENSG00000229829	-	-	
ENSG00000229830	-	-	
ENSG00000229831	-	-	
ENSG00000229832	-	-	
ENSG00000229833	PET100	C19orf79; MC4DN12	
ENSG00000229834	-	-	
ENSG00000229835	-	-	
ENSG00000229836	-	-	
ENSG00000229839	-	-	
ENSG00000229840	-	-	
ENSG00000229841	-	-	
ENSG00000229842	-	-	
ENSG00000229846	-	-	
ENSG00000229847	EMX2OS	EMX2-AS1; NCRNA00045	
ENSG00000229848	-	-	
ENSG00000229849	-	-	
ENSG00000229851	ARSD-AS1	-	
ENSG00000229852	-	-	
ENSG00000229853	-	-	
ENSG00000229854	-	-	
ENSG00000229855	-	-	
ENSG00000229857	-	-	
ENSG00000229858	-	-	
ENSG00000229859	PGA3	-	
ENSG00000229862	-	-	
ENSG00000229863	-	-	
ENSG00000229865	-	-	
ENSG00000229867	STEAP3-AS1	-	
ENSG00000229869	LOC101927762	-	
ENSG00000229870	-	-	
ENSG00000229871	-	-	
ENSG00000229873	OGFR-AS1	-	
ENSG00000229874	-	-	
ENSG00000229875	-	-	
ENSG00000229876	CASC20	-	
ENSG00000229877	-	-	
ENSG00000229878	-	-	
ENSG00000229880	-	-	
ENSG00000229881	-	-	
ENSG00000229882	-	-	
ENSG00000229885	-	-	
ENSG00000229886	-	-	
ENSG00000229887	-	-	
ENSG00000229890	-	-	
ENSG00000229891	LINC01315	C22orf32-1; lnc-C22orf32-1	
ENSG00000229892	-	-	
ENSG00000229893	-	-	
ENSG00000229894	-	-	
ENSG00000229896	-	-	
ENSG00000229897	-	-	
ENSG00000229899	-	-	
ENSG00000229900	-	-	
ENSG00000229901	FOXO6-AS1	-	
ENSG00000229905	-	-	
ENSG00000229906	-	-	
ENSG00000229907	-	-	
ENSG00000229909	-	-	
ENSG00000229910	-	-	
ENSG00000229911	-	-	
ENSG00000229912	-	-	
ENSG00000229913	-	-	
ENSG00000229914	-	-	
ENSG00000229915	-	-	
ENSG00000229917	-	-	
ENSG00000229918	DOCK9-AS1	-	
ENSG00000229919	-	-	
ENSG00000229920	-	-	
ENSG00000229921	KIF25-AS1	HGC6.1.1; C6orf54; NCRNA00300	
ENSG00000229922	-	-	
ENSG00000229923	-	-	
ENSG00000229924	FAM90A26	FAM90A26P	
ENSG00000229925	-	-	
