Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000254133	-	-	
ENSG00000254134	-	-	
ENSG00000254135	-	-	
ENSG00000254136	-	-	
ENSG00000254138	-	-	
ENSG00000254139	LOC286178	-	
ENSG00000254140	-	-	
ENSG00000254141	-	-	
ENSG00000254142	-	-	
ENSG00000254143	-	-	
ENSG00000254144	-	-	
ENSG00000254145	-	-	
ENSG00000254146	-	-	
ENSG00000254148	-	-	
ENSG00000254150	-	-	
ENSG00000254151	-	-	
ENSG00000254152	-	-	
ENSG00000254153	-	-	
ENSG00000254154	-	-	
ENSG00000254156	-	-	
ENSG00000254157	-	-	
ENSG00000254158	-	-	
ENSG00000254160	-	-	
ENSG00000254161	-	-	
ENSG00000254162	-	-	
ENSG00000254163	-	-	
ENSG00000254164	-	-	
ENSG00000254165	-	-	
ENSG00000254166	PCAT2	TCONS_00015167; PCA2; CARLO4; CARLo-4	
ENSG00000254167	-	-	
ENSG00000254170	-	-	
ENSG00000254171	-	-	
ENSG00000254172	-	-	
ENSG00000254173	-	-	
ENSG00000254174	-	-	
ENSG00000254175	-	-	
ENSG00000254176	-	-	
ENSG00000254177	-	-	
ENSG00000254178	-	-	
ENSG00000254180	-	-	
ENSG00000254181	-	-	
ENSG00000254182	-	-	
ENSG00000254183	-	-	
ENSG00000254184	-	-	
ENSG00000254185	-	-	
ENSG00000254186	-	-	
ENSG00000254187	-	-	
ENSG00000254189	-	-	
ENSG00000254190	-	-	
ENSG00000254192	-	-	
ENSG00000254193	-	-	
ENSG00000254194	-	-	
ENSG00000254195	-	-	
ENSG00000254197	-	-	
ENSG00000254198	-	-	
ENSG00000254199	-	-	
ENSG00000254200	-	-	
ENSG00000254201	-	-	
ENSG00000254202	-	-	
ENSG00000254203	-	-	
ENSG00000254204	-	-	
ENSG00000254205	-	-	
ENSG00000254206	NPIPB11	NPIP	
ENSG00000254207	-	-	
ENSG00000254208	-	-	
ENSG00000254209	-	-	
ENSG00000254210	-	-	
ENSG00000254211	-	-	
ENSG00000254212	-	-	
ENSG00000254213	-	-	
ENSG00000254214	-	-	
ENSG00000254215	-	-	
ENSG00000254216	-	-	
ENSG00000254219	-	-	
ENSG00000254220	-	-	
ENSG00000254221	PCDHGB1	PCDH-GAMMA-B1	
ENSG00000254222	-	-	
ENSG00000254223	-	-	
ENSG00000254224	-	-	
ENSG00000254225	-	-	
ENSG00000254226	LINC01933	CTB-12O2.1	
ENSG00000254227	-	-	
ENSG00000254228	-	-	
ENSG00000254229	-	-	
ENSG00000254230	-	-	
ENSG00000254231	LOC105375624	-	
ENSG00000254233	-	-	
ENSG00000254235	-	-	
ENSG00000254236	-	-	
ENSG00000254237	-	-	
ENSG00000254238	-	-	
ENSG00000254239	-	-	
ENSG00000254240	-	-	
ENSG00000254241	-	-	
ENSG00000254242	LOC105379301	-	
ENSG00000254244	-	-	
ENSG00000254245	PCDHGA3	PCDH-GAMMA-A3	
ENSG00000254246	-	-	
ENSG00000254247	-	-	
ENSG00000254248	-	-	
ENSG00000254249	-	-	
ENSG00000254251	-	-	
ENSG00000254252	-	-	
ENSG00000254253	-	-	
ENSG00000254254	LOC101929415	-	
ENSG00000254255	-	-	
ENSG00000254256	-	-	
ENSG00000254258	-	-	
ENSG00000254260	-	-	
ENSG00000254261	-	-	
ENSG00000254262	-	-	
ENSG00000254263	-	-	
ENSG00000254264	-	-	
ENSG00000254265	-	-	
ENSG00000254266	PKIA-AS1	-	
ENSG00000254267	-	-	
ENSG00000254268	-	-	
ENSG00000254269	-	-	
ENSG00000254270	-	-	
ENSG00000254271	-	-	
ENSG00000254272	-	-	
ENSG00000254273	-	-	
ENSG00000254274	-	-	
ENSG00000254275	-	-	
ENSG00000254276	-	-	
ENSG00000254277	-	-	
ENSG00000254278	LOC101927513	-	
ENSG00000254279	-	-	
ENSG00000254281	-	-	
ENSG00000254283	-	-	
ENSG00000254284	-	-	
ENSG00000254285	-	-	
ENSG00000254286	-	-	
ENSG00000254287	-	-	
ENSG00000254288	-	-	
ENSG00000254289	-	-	
ENSG00000254290	-	-	
ENSG00000254291	-	-	
ENSG00000254292	-	-	
ENSG00000254293	-	-	
ENSG00000254294	-	-	
ENSG00000254295	-	-	
ENSG00000254297	-	-	
ENSG00000254298	-	-	
ENSG00000254299	-	-	
ENSG00000254300	LINC01111	-	
ENSG00000254302	-	-	
ENSG00000254303	-	-	
ENSG00000254305	-	-	
ENSG00000254306	-	-	
ENSG00000254307	-	-	
ENSG00000254308	-	-	
ENSG00000254309	-	-	
ENSG00000254310	-	-	
ENSG00000254311	-	-	
ENSG00000254312	-	-	
ENSG00000254313	-	-	
ENSG00000254314	-	-	
ENSG00000254315	-	-	
ENSG00000254316	-	-	
ENSG00000254317	-	-	
ENSG00000254318	-	-	
ENSG00000254319	LOC101927815	-	
ENSG00000254320	-	-	
ENSG00000254321	-	-	
ENSG00000254324	MIR151A	hsa-mir-151; MIR151; hsa-mir-151a; MIRN151	
ENSG00000254325	-	-	
ENSG00000254326	-	-	
ENSG00000254328	-	-	
ENSG00000254329	-	-	
ENSG00000254330	-	-	
ENSG00000254331	-	-	
ENSG00000254332	-	-	
ENSG00000254333	NDST1-AS1	-	
ENSG00000254334	LOC101929172	-	
ENSG00000254335	-	-	
ENSG00000254336	-	-	
ENSG00000254337	-	-	
ENSG00000254338	MAFA-AS1	TCONS_00014882	
ENSG00000254339	-	-	
ENSG00000254340	-	-	
ENSG00000254341	-	-	
ENSG00000254342	-	-	
ENSG00000254343	-	-	
ENSG00000254344	-	-	
ENSG00000254345	-	-	
ENSG00000254346	-	-	
ENSG00000254347	-	-	
ENSG00000254348	-	-	
ENSG00000254349	MIR2052HG	-	
ENSG00000254350	-	-	
ENSG00000254351	-	-	
ENSG00000254352	-	-	
ENSG00000254353	-	-	
ENSG00000254355	-	-	
ENSG00000254357	LOC105375843	-	
ENSG00000254358	-	-	
ENSG00000254361	-	-	
ENSG00000254362	-	-	
ENSG00000254363	LOC101929719	-	
ENSG00000254364	-	-	
ENSG00000254365	-	-	
ENSG00000254366	-	-	
ENSG00000254367	-	-	
ENSG00000254369	HOXA-AS3	HOXA6as	
ENSG00000254370	-	-	
ENSG00000254372	-	-	
ENSG00000254373	-	-	
ENSG00000254374	-	-	
ENSG00000254376	-	-	
ENSG00000254377	MIR124-2HG	LINC00966	
ENSG00000254380	-	-	
ENSG00000254381	-	-	
ENSG00000254383	-	-	
ENSG00000254384	-	-	
ENSG00000254387	-	-	
ENSG00000254388	-	-	
ENSG00000254389	RHPN1-AS1	C8orf51	
ENSG00000254391	-	-	
ENSG00000254392	-	-	
ENSG00000254394	LOC101927141	-	
ENSG00000254395	-	-	
ENSG00000254396	-	-	
ENSG00000254397	-	-	
ENSG00000254398	-	-	
ENSG00000254399	-	-	
ENSG00000254400	-	-	
ENSG00000254401	-	-	
ENSG00000254402	LRRC24	LRRC14OS	
ENSG00000254403	-	-	
ENSG00000254404	-	-	
ENSG00000254406	-	-	
ENSG00000254407	-	-	
ENSG00000254408	-	-	
ENSG00000254409	-	-	
ENSG00000254411	-	-	
ENSG00000254412	-	-	
ENSG00000254413	-	-	
ENSG00000254414	-	-	
ENSG00000254415	SIGLEC14	-	
ENSG00000254416	-	-	
ENSG00000254417	-	-	
ENSG00000254418	-	-	
ENSG00000254419	-	-	
ENSG00000254420	-	-	
ENSG00000254422	-	-	
ENSG00000254423	-	-	
ENSG00000254424	-	-	
ENSG00000254425	-	-	
ENSG00000254427	LINC02696	-	
ENSG00000254428	-	-	
ENSG00000254429	-	-	
ENSG00000254430	-	-	
ENSG00000254431	-	-	
ENSG00000254432	-	-	
ENSG00000254433	-	-	
ENSG00000254434	-	-	
ENSG00000254436	-	-	
ENSG00000254437	-	-	
ENSG00000254438	LINC02683	-	
ENSG00000254440	PBOV1	dJ171N11.2; UC28; UROC28	
ENSG00000254441	-	-	
ENSG00000254442	-	-	
ENSG00000254443	-	-	
ENSG00000254444	-	-	
ENSG00000254445	-	-	
ENSG00000254447	-	-	
ENSG00000254449	-	-	
ENSG00000254450	-	-	
ENSG00000254451	LOC100130268	-	
ENSG00000254452	-	-	
ENSG00000254453	NAV2-AS2	-	
ENSG00000254454	-	-	
ENSG00000254455	-	-	
ENSG00000254456	-	-	
ENSG00000254457	-	-	
ENSG00000254458	-	-	
ENSG00000254459	-	-	
ENSG00000254460	-	-	
ENSG00000254461	-	-	
ENSG00000254462	-	-	
ENSG00000254463	-	-	
ENSG00000254464	-	-	
ENSG00000254465	-	-	
ENSG00000254466	OR4D10	OR11-251; OST711; OR4D10P	
ENSG00000254467	-	-	
ENSG00000254468	-	-	
ENSG00000254469	LOC100133315	-	
ENSG00000254470	AP5B1	PP1030; AP-5	
ENSG00000254471	-	-	
ENSG00000254472	-	-	
ENSG00000254473	-	-	
ENSG00000254475	-	-	
ENSG00000254477	-	-	
ENSG00000254478	-	-	
ENSG00000254479	-	-	
ENSG00000254480	LINC02749	-	
ENSG00000254481	-	-	
ENSG00000254482	-	-	
ENSG00000254483	-	-	
ENSG00000254484	-	-	
ENSG00000254485	-	-	
ENSG00000254486	LINC02547	-	
ENSG00000254487	-	-	
ENSG00000254488	-	-	
ENSG00000254489	MPPED2-AS1	-	
ENSG00000254490	-	-	
ENSG00000254491	-	-	
ENSG00000254492	-	-	
ENSG00000254495	-	-	
ENSG00000254496	-	-	
ENSG00000254497	-	-	
ENSG00000254498	-	-	
ENSG00000254499	-	-	
ENSG00000254500	-	-	
ENSG00000254501	-	-	
ENSG00000254502	-	-	
ENSG00000254503	-	-	
ENSG00000254505	CHMP4A	CHMP4; VPS32-1; SHAX2; CHMP4B; VPS32A; HSPC134; SNF7; SNF7-1; C14orf123	
ENSG00000254506	-	-	
ENSG00000254507	-	-	
ENSG00000254508	FBXO3-DT	FBXO3-AS1	
ENSG00000254509	-	-	
ENSG00000254510	-	-	
ENSG00000254511	-	-	
ENSG00000254512	-	-	
ENSG00000254514	-	-	
ENSG00000254515	-	-	
ENSG00000254516	LINC02760	-	
ENSG00000254517	-	-	
ENSG00000254518	-	-	
ENSG00000254519	LOC100507384	-	
ENSG00000254521	SIGLEC12	Siglec-XII; S2V; SIGLECL1; SLG	
ENSG00000254522	-	-	
ENSG00000254524	-	-	
ENSG00000254526	-	-	
ENSG00000254527	-	-	
ENSG00000254528	-	-	
ENSG00000254529	-	-	
ENSG00000254530	-	-	
ENSG00000254531	FLJ20021	-	
ENSG00000254532	-	-	
ENSG00000254533	-	-	
ENSG00000254534	-	-	
ENSG00000254535	PABPC4L	-	
ENSG00000254536	-	-	
ENSG00000254537	-	-	
ENSG00000254538	-	-	
ENSG00000254539	-	-	
ENSG00000254540	-	-	
ENSG00000254541	-	-	
ENSG00000254542	-	-	
ENSG00000254543	-	-	
ENSG00000254544	-	-	
ENSG00000254545	-	-	
ENSG00000254546	-	-	
ENSG00000254547	-	-	
ENSG00000254548	-	-	
ENSG00000254550	OMP	-	
ENSG00000254551	-	-	
ENSG00000254552	-	-	
ENSG00000254553	-	-	
ENSG00000254554	-	-	
ENSG00000254555	-	-	
ENSG00000254556	-	-	
ENSG00000254557	-	-	
ENSG00000254558	-	-	
ENSG00000254559	-	-	
ENSG00000254560	BBOX1-AS1	-	
ENSG00000254561	-	-	
ENSG00000254562	LINC01493	-	
ENSG00000254563	-	-	
ENSG00000254564	-	-	
ENSG00000254565	-	-	
ENSG00000254566	-	-	
ENSG00000254567	-	-	
ENSG00000254568	-	-	
ENSG00000254569	-	-	
ENSG00000254571	-	-	
ENSG00000254572	-	-	
ENSG00000254573	-	-	
ENSG00000254574	-	-	
ENSG00000254575	-	-	
ENSG00000254576	-	-	
ENSG00000254577	-	-	
ENSG00000254578	-	-	
ENSG00000254579	-	-	
ENSG00000254580	LINC02719	-	
ENSG00000254581	-	-	
ENSG00000254582	-	-	
ENSG00000254583	-	-	
ENSG00000254584	LOC100506675	-	
ENSG00000254585	MAGEL2	NDNL1; PWLS; SHFYNG; nM15	
ENSG00000254586	-	-	
ENSG00000254587	-	-	
ENSG00000254588	ETS1-AS1	pancEts-1	
ENSG00000254589	-	-	
ENSG00000254590	-	-	
ENSG00000254591	-	-	
ENSG00000254592	-	-	
ENSG00000254593	-	-	
ENSG00000254594	-	-	
ENSG00000254595	-	-	
ENSG00000254596	-	-	
ENSG00000254597	-	-	
ENSG00000254598	CSNK2A3	CSNK2A1P	
ENSG00000254599	-	-	
ENSG00000254601	-	-	
ENSG00000254602	-	-	
ENSG00000254603	-	-	
ENSG00000254604	-	-	
ENSG00000254605	-	-	
ENSG00000254606	-	-	
ENSG00000254607	LOC101929427	-	
ENSG00000254608	-	-	
ENSG00000254609	-	-	
ENSG00000254610	-	-	
ENSG00000254612	-	-	
ENSG00000254613	-	-	
ENSG00000254614	LOC728975	-	
ENSG00000254615	-	-	
ENSG00000254616	-	-	
ENSG00000254617	-	-	
ENSG00000254618	-	-	
ENSG00000254619	-	-	
ENSG00000254620	-	-	
ENSG00000254621	-	-	
ENSG00000254622	-	-	
ENSG00000254623	-	-	
ENSG00000254624	-	-	
ENSG00000254625	-	-	
ENSG00000254626	-	-	
ENSG00000254627	-	-	
ENSG00000254629	-	-	
ENSG00000254630	-	-	
ENSG00000254631	-	-	
ENSG00000254632	-	-	
ENSG00000254633	-	-	
ENSG00000254634	-	-	
ENSG00000254635	-	-	
ENSG00000254636	ARMS2	ARMD8	
ENSG00000254637	-	-	
ENSG00000254638	-	-	
ENSG00000254639	-	-	
ENSG00000254640	-	-	
ENSG00000254641	-	-	
ENSG00000254642	-	-	
ENSG00000254644	-	-	
ENSG00000254645	-	-	
ENSG00000254646	-	-	
ENSG00000254647	INS	IDDM; ILPR; MODY10; PNDM4; IDDM1; IDDM2; IRDN	
ENSG00000254648	-	-	
ENSG00000254649	-	-	
ENSG00000254650	-	-	
ENSG00000254651	-	-	
ENSG00000254653	-	-	
ENSG00000254654	LINC02685	-	
ENSG00000254655	-	-	
ENSG00000254656	RTL1	PEG11; Mar1; SIRH2; HUR1; MART1	
ENSG00000254658	-	-	
ENSG00000254659	-	-	
ENSG00000254660	-	-	
ENSG00000254661	LINC02682	lnc-SOX6-1	
ENSG00000254662	-	-	
ENSG00000254663	-	-	
ENSG00000254664	-	-	
ENSG00000254665	-	-	
ENSG00000254667	-	-	
ENSG00000254668	-	-	
ENSG00000254669	-	-	
ENSG00000254670	RASSF10-DT	LINC02738	
ENSG00000254671	-	-	
ENSG00000254672	-	-	
ENSG00000254673	-	-	
ENSG00000254674	-	-	
ENSG00000254675	-	-	
ENSG00000254676	-	-	
ENSG00000254677	-	-	
ENSG00000254678	-	-	
ENSG00000254680	-	-	
ENSG00000254681	-	-	
ENSG00000254682	-	-	
ENSG00000254683	-	-	
ENSG00000254684	-	-	
ENSG00000254685	FPGT	GFPP	
ENSG00000254686	-	-	
ENSG00000254687	-	-	
ENSG00000254688	-	-	
ENSG00000254689	-	-	
ENSG00000254690	-	-	
ENSG00000254691	-	-	
ENSG00000254692	-	-	
ENSG00000254693	-	-	
ENSG00000254694	-	-	
ENSG00000254695	-	-	
ENSG00000254696	-	-	
ENSG00000254697	-	-	
ENSG00000254698	-	-	
ENSG00000254699	-	-	
ENSG00000254700	-	-	
ENSG00000254701	-	-	
ENSG00000254702	-	-	
ENSG00000254703	SENCR	lncRNA9; FLI1-AS1	
ENSG00000254704	-	-	
ENSG00000254705	-	-	
ENSG00000254706	-	-	
ENSG00000254707	-	-	
ENSG00000254708	-	-	
ENSG00000254709	IGLL5	IGLV; IGL; VL-MAR	
ENSG00000254710	-	-	
ENSG00000254712	-	-	
ENSG00000254713	-	-	
ENSG00000254714	-	-	
ENSG00000254715	-	-	
ENSG00000254717	-	-	
ENSG00000254718	LOC101927702	-	
ENSG00000254719	-	-	
ENSG00000254720	-	-	
ENSG00000254721	-	-	
ENSG00000254722	-	-	
ENSG00000254723	-	-	
ENSG00000254724	-	-	
ENSG00000254725	-	-	
ENSG00000254726	MEX3A	RNF162; RKHD4; MEX-3A	
ENSG00000254727	-	-	
ENSG00000254728	-	-	
ENSG00000254730	-	-	
ENSG00000254731	-	-	
ENSG00000254732	-	-	
ENSG00000254733	-	-	
ENSG00000254734	-	-	
ENSG00000254735	-	-	
ENSG00000254736	-	-	
ENSG00000254737	OR10G4	OR11-278	
ENSG00000254738	-	-	
ENSG00000254739	-	-	
ENSG00000254740	-	-	
ENSG00000254741	-	-	
ENSG00000254743	-	-	
ENSG00000254744	-	-	
ENSG00000254746	LOC105376654	-	
ENSG00000254747	-	-	
ENSG00000254748	-	-	
ENSG00000254749	-	-	
ENSG00000254750	-	-	
ENSG00000254751	-	-	
ENSG00000254752	-	-	
ENSG00000254753	-	-	
ENSG00000254754	-	-	
ENSG00000254755	-	-	
ENSG00000254756	-	-	
ENSG00000254757	-	-	
ENSG00000254758	-	-	
ENSG00000254759	-	-	
ENSG00000254760	-	-	
ENSG00000254761	-	-	
ENSG00000254762	-	-	
ENSG00000254764	-	-	
ENSG00000254765	-	-	
ENSG00000254767	-	-	
ENSG00000254768	-	-	
ENSG00000254769	-	-	
ENSG00000254770	-	-	
ENSG00000254771	-	-	
ENSG00000254772	EEF1G	EF1G; GIG35	
ENSG00000254774	-	-	
ENSG00000254775	LOC105375861	-	
ENSG00000254776	-	-	
ENSG00000254777	-	-	
ENSG00000254779	-	-	
ENSG00000254780	-	-	
ENSG00000254781	-	-	
ENSG00000254782	-	-	
ENSG00000254783	-	-	
ENSG00000254784	-	-	
ENSG00000254785	-	-	
ENSG00000254786	-	-	
ENSG00000254787	-	-	
ENSG00000254788	CKLF-CMTM1	-	
ENSG00000254789	-	-	
ENSG00000254790	-	-	
ENSG00000254791	-	-	
ENSG00000254792	-	-	
ENSG00000254793	-	-	
ENSG00000254794	-	-	
ENSG00000254795	-	-	
ENSG00000254796	-	-	
ENSG00000254798	-	-	
ENSG00000254799	-	-	
ENSG00000254800	-	-	
ENSG00000254801	-	-	
ENSG00000254802	-	-	
ENSG00000254803	-	-	
ENSG00000254804	-	-	
ENSG00000254805	-	-	
ENSG00000254806	-	-	
ENSG00000254807	-	-	
ENSG00000254810	-	-	
ENSG00000254811	LOC101928535	-	
ENSG00000254812	-	-	
ENSG00000254813	LOC340357	-	
ENSG00000254814	-	-	
ENSG00000254815	LMNTD2-AS1	-	
ENSG00000254816	-	-	
ENSG00000254817	-	-	
ENSG00000254818	-	-	
ENSG00000254819	-	-	
ENSG00000254820	-	-	
ENSG00000254821	-	-	
ENSG00000254822	-	-	
ENSG00000254823	-	-	
ENSG00000254824	-	-	
ENSG00000254825	-	-	
ENSG00000254826	-	-	
ENSG00000254827	-	-	
ENSG00000254828	-	-	
ENSG00000254829	-	-	
ENSG00000254830	-	-	
ENSG00000254831	-	-	
ENSG00000254832	-	-	
ENSG00000254833	-	-	
ENSG00000254834	OR5M10	OR11-207	
ENSG00000254835	-	-	
ENSG00000254836	-	-	
ENSG00000254837	LOC100287896	-	
ENSG00000254838	GVINP1	VLIG-1; GVIN1P; VLIG1; GVIN1	
ENSG00000254839	LOC101929269	-	
ENSG00000254840	-	-	
ENSG00000254841	-	-	
ENSG00000254842	-	-	
ENSG00000254843	-	-	
ENSG00000254844	-	-	
ENSG00000254845	-	-	
ENSG00000254846	-	-	
ENSG00000254847	-	-	
ENSG00000254848	-	-	
ENSG00000254850	-	-	
ENSG00000254851	-	-	
ENSG00000254852	NPIPA2	NPIP; NPIPA1	
ENSG00000254853	-	-	
ENSG00000254854	LOC102724301	-	
ENSG00000254855	-	-	
ENSG00000254856	-	-	
ENSG00000254857	-	-	
ENSG00000254858	MPV17L2	FKSG24	
ENSG00000254859	-	-	
ENSG00000254860	TMEM9B-AS1	C11orf18	
ENSG00000254861	-	-	
ENSG00000254862	LGR4-AS1	lnc-BBOX1-1	
ENSG00000254863	-	-	
ENSG00000254864	-	-	
ENSG00000254865	-	-	
ENSG00000254866	-	-	
ENSG00000254867	-	-	
ENSG00000254869	-	-	
ENSG00000254870	-	-	
ENSG00000254871	-	-	
ENSG00000254872	LINC02688	-	
ENSG00000254873	-	-	
ENSG00000254874	-	-	
ENSG00000254876	SUGT1P4-STRA6LP	-	
ENSG00000254877	-	-	
ENSG00000254878	-	-	
ENSG00000254879	-	-	
ENSG00000254880	PKNOX2-AS1	-	
ENSG00000254883	-	-	
ENSG00000254884	-	-	
ENSG00000254885	-	-	
ENSG00000254886	-	-	
ENSG00000254887	LOC100505622	-	
ENSG00000254888	-	-	
ENSG00000254889	-	-	
ENSG00000254890	-	-	
ENSG00000254891	-	-	
ENSG00000254892	-	-	
ENSG00000254893	-	-	
ENSG00000254894	-	-	
ENSG00000254895	-	-	
ENSG00000254896	-	-	
ENSG00000254897	-	-	
ENSG00000254898	-	-	
ENSG00000254900	-	-	
ENSG00000254901	BORCS8	MEF2BNB	
ENSG00000254902	-	-	
ENSG00000254903	-	-	
ENSG00000254905	-	-	
ENSG00000254906	-	-	
ENSG00000254907	-	-	
ENSG00000254909	-	-	
ENSG00000254910	-	-	
ENSG00000254911	SCARNA9L; SCARNA9	Z32; mgU2-19/30	
ENSG00000254912	-	-	
ENSG00000254913	-	-	
ENSG00000254914	-	-	
ENSG00000254915	-	-	
ENSG00000254916	-	-	
ENSG00000254917	-	-	
ENSG00000254919	-	-	
ENSG00000254920	-	-	
ENSG00000254921	-	-	
ENSG00000254923	-	-	
ENSG00000254924	-	-	
ENSG00000254925	-	-	
ENSG00000254926	-	-	
ENSG00000254927	-	-	
ENSG00000254928	-	-	
ENSG00000254929	-	-	
ENSG00000254930	LINC02545	-	
ENSG00000254931	-	-	
ENSG00000254932	-	-	
ENSG00000254933	-	-	
ENSG00000254934	-	-	
ENSG00000254935	-	-	
ENSG00000254936	-	-	
ENSG00000254937	-	-	
ENSG00000254938	-	-	
ENSG00000254939	-	-	
ENSG00000254940	-	-	
ENSG00000254941	-	-	
ENSG00000254942	-	-	
ENSG00000254943	-	-	
ENSG00000254944	-	-	
ENSG00000254946	LINC02751	-	
ENSG00000254947	-	-	
ENSG00000254948	-	-	
ENSG00000254949	-	-	
ENSG00000254951	LOC283299	-	
ENSG00000254952	-	-	
ENSG00000254953	-	-	
ENSG00000254954	-	-	
ENSG00000254957	-	-	
ENSG00000254959	-	-	
ENSG00000254960	KIRREL3-AS2	-	
ENSG00000254961	-	-	
ENSG00000254962	-	-	
ENSG00000254963	-	-	
ENSG00000254964	-	-	
ENSG00000254965	-	-	
ENSG00000254966	-	-	
ENSG00000254967	-	-	
ENSG00000254968	LINC02763	-	
ENSG00000254971	-	-	
ENSG00000254972	-	-	
ENSG00000254973	-	-	
ENSG00000254974	-	-	
ENSG00000254975	-	-	
ENSG00000254976	-	-	
ENSG00000254977	-	-	
ENSG00000254978	-	-	
ENSG00000254979	-	-	
ENSG00000254980	-	-	
ENSG00000254981	-	-	
ENSG00000254982	-	-	
ENSG00000254983	-	-	
ENSG00000254984	-	-	
ENSG00000254985	-	-	
ENSG00000254986	DPP3	DPPIII	
ENSG00000254987	-	-	
ENSG00000254988	-	-	
ENSG00000254989	-	-	
ENSG00000254990	-	-	
ENSG00000254991	-	-	
ENSG00000254992	-	-	
ENSG00000254993	-	-	
ENSG00000254995	-	-	
ENSG00000254996	ANKHD1-EIF4EBP3	MASK-BP3; MASK-BP3ARF	
ENSG00000254997	KRTAP5-9	KRTAP5-1; KRTAP5.9; KRN1	
ENSG00000254998	-	-	
ENSG00000254999	BRK1	C3orf10; HSPC300; MDS027; hHBrk1	
ENSG00000255000	-	-	
ENSG00000255001	-	-	
ENSG00000255002	LINC02324	-	
ENSG00000255003	-	-	
ENSG00000255004	-	-	
ENSG00000255005	-	-	
ENSG00000255006	-	-	
ENSG00000255007	-	-	
ENSG00000255008	-	-	
ENSG00000255009	UBTFL1	C11orf27; HMGPI	
ENSG00000255010	-	-	
ENSG00000255011	-	-	
ENSG00000255012	OR5M1	OR11-208; OST050	
ENSG00000255014	-	-	
ENSG00000255015	-	-	
ENSG00000255016	-	-	
ENSG00000255018	-	-	
ENSG00000255019	-	-	
ENSG00000255020	LOC100129129	-	
ENSG00000255021	-	-	
ENSG00000255022	-	-	
ENSG00000255025	-	-	
ENSG00000255026	-	-	
ENSG00000255027	-	-	
ENSG00000255028	-	-	
ENSG00000255029	-	-	
ENSG00000255030	-	-	
ENSG00000255031	-	-	
ENSG00000255032	-	-	
ENSG00000255033	-	-	
ENSG00000255035	-	-	
ENSG00000255036	SUGT1P4-STRA6LP-CCDC180	LOC100499484-C9ORF174	
ENSG00000255037	-	-	
ENSG00000255038	-	-	
ENSG00000255039	-	-	
ENSG00000255040	-	-	
ENSG00000255041	-	-	
ENSG00000255042	SEPTIN7P11	-	
ENSG00000255043	NAV2-AS5	-	
ENSG00000255045	-	-	
ENSG00000255046	-	-	
ENSG00000255047	-	-	
ENSG00000255048	-	-	
ENSG00000255050	-	-	
ENSG00000255051	-	-	
ENSG00000255052	LOC112268389	-	
ENSG00000255053	-	-	
ENSG00000255054	-	-	
ENSG00000255055	-	-	
ENSG00000255057	-	-	
ENSG00000255058	-	-	
ENSG00000255059	-	-	
ENSG00000255060	-	-	
ENSG00000255062	-	-	
ENSG00000255063	-	-	
ENSG00000255065	-	-	
ENSG00000255067	-	-	
ENSG00000255069	-	-	
ENSG00000255070	-	-	
ENSG00000255071	SAA2-SAA4	-	
