Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000005893	LAMP2	LAMPB; CD107b; LGP-96; DND; LAMP-2; LGP110	
ENSG00000005955	-	-	
ENSG00000005961	ITGA2B	BDPLT2; GTA; GPIIb; GT; BDPLT16; GP2B; CD41; HPA3; PPP1R93; CD41B	
ENSG00000005981	ASB4	ASB-4	
ENSG00000006007	GDE1	363E6.2; MIR16	
ENSG00000006015	REX1BD	C19orf60	
ENSG00000006016	CRLF1	CISS1; zcytor5; CLF-1; CISS; CLF; NR6	
ENSG00000006025	OSBPL7	ORP7	
ENSG00000006042	TMEM98	TADA1	
ENSG00000006047	YBX2	DBPC; CONTRIN; MSY2; CSDA3	
ENSG00000006059	KRT33A	Ha-3I; K33A; KRTHA3A; Krt1-3; hHa3-I; HA3I	
ENSG00000006062	MAP3K14	FTDCR1B; HSNIK; NIK; HS	
ENSG00000006071	ABCC8	MRP8; PHHI; SUR1; SUR1delta2; ABC36; SUR; HHF1; HI; HRINS; PNDM3; TNDM2	
ENSG00000006074	-	-	
ENSG00000006075	-	-	
ENSG00000006114	-	-	
ENSG00000006116	CACNG3	-	
ENSG00000006118	TMEM132A	GBP; HSPA5BP1	
ENSG00000006125	AP2B1	AP2-BETA; ADTB2; AP105B; CLAPB1	
ENSG00000006128	TAC1	NPK; TAC2; NK2; Hs.2563; NKNA	
ENSG00000006194	ZNF263	ZSCAN44; ZKSCAN12; FPM315	
ENSG00000006210	CX3CL1	ABCD-3; C3Xkine; NTT; SCYD1; CXC3; NTN; fractalkine; CXC3C; neurotactin	
ENSG00000006282	SPATA20	HEL-S-98; Tisp78; SSP411	
ENSG00000006283	CACNA1G	NBR13; SCA42ND; Ca(V)T.1; Cav3.1; SCA42	
ENSG00000006327	TNFRSF12A	FN14; TWEAKR; CD266	
ENSG00000006377	DLX6	-	
ENSG00000006432	MAP3K9	MEKK9; MLK1; PRKE1	
ENSG00000006451	RALA	RAL	
ENSG00000006453	BAIAP2L1	IRTKS	
ENSG00000006459	KDM7A	JHDM1D	
ENSG00000006468	ETV1	ER81	
ENSG00000006530	AGK	MULK; MTDPS10; CATC5; CTRCT38	
ENSG00000006534	ALDH3B1	ALDH7; ALDH4	
ENSG00000006555	TTC22	-	
ENSG00000006576	PHTF2	-	
ENSG00000006606	CCL26	TSC-1; MIP-4alpha; SCYA26; IMAC; MIP-4a	
ENSG00000006607	FARP2	FIR; FRG; PLEKHC3	
ENSG00000006611	USH1C	PDZ-73/NY-CO-38; PDZD7C; ush1cpst; AIE-75; DFNB18; DFNB18A; NY-CO-38; PDZ-45; PDZ-73; PDZ73; NY-CO-37	
ENSG00000006625	GGCT	C7orf24; GGC; CRF21; GCTG	
ENSG00000006634	DBF4	CHIF; ZDBF1; ASK; DBF4A	
ENSG00000006638	TBXA2R	BDPLT13; TXA2-R	
ENSG00000006652	IFRD1	TIS7; PC4	
ENSG00000006659	LGALS14	CLC2; PPL13	
ENSG00000006695	COX10	MC4DN3	
ENSG00000006704	GTF2IRD1	BEN; CREAM1; GTF3; WBSCR11; MUSTRD1; RBAP2; WBS; hMusTRD1alpha1; WBSCR12	
ENSG00000006712	PAF1	F23149_1; PD2	
ENSG00000006715	VPS41	HVSP41; hVps41p; HVPS41	
ENSG00000006740	ARHGAP44	NPC-A-10; RICH2	
ENSG00000006744	ELAC2	COXPD17; ELC2; HPC2	
ENSG00000006747	SCIN	-	
ENSG00000006756	ARSD	ASD	
ENSG00000006757	PNPLA4	DXS1283E; GS2; iPLA2eta	
ENSG00000006788	MYH13	MyHC-eo; MyHC-IIL	
ENSG00000006831	ADIPOR2	ACDCR2; PAQR2	
ENSG00000006837	CDKL3	NKIAMRE	
ENSG00000007001	UPP2	UPASE2; UP2; UDRPASE2	
ENSG00000007038	PRSS21	TEST1; TESTISIN; ESP-1; ESP1	
ENSG00000007047	MARK4	MARK4S; MARKL1L; MARK4L; MARKL1; PAR-1D	
ENSG00000007062	PROM1	MCDR2; RP41; AC133; CD133; MSTP061; STGD4; PROML1; CORD12	
ENSG00000007080	CCDC124	-	
ENSG00000007129	CEACAM21	CEACAM3; R29124_1	
ENSG00000007168	PAFAH1B1	LIS1; LIS2; MDCR; NudF; PAFAH; MDS	
ENSG00000007171	NOS2	HEP-NOS; NOS2A; NOS; INOS	
ENSG00000007174	DNAH9	DNAH17L; Dnahc9; DNEL1; HL20; CILD40; DYH9; HL-20	
ENSG00000007202	KIAA0100	FMP27; BCOX1; CT101; BCOX	
ENSG00000007216	SLC13A2	NADC1; NaCT; NaDC-1; SDCT1	
ENSG00000007237	GAS7	-	
ENSG00000007255	TRAPPC6A	TRS33	
ENSG00000007264	MATK	HYL; CHK; HYLTK; CTK; HHYLTK; Lsk	
ENSG00000007306	CEACAM7	CGM2	
ENSG00000007312	CD79B	IGB; B29; AGM6	
ENSG00000007314	SCN4A	HYKPP; HYPP; NAC1A; HOKPP2; CMS16; Na(V)1.4; Nav1.4; SkM1	
ENSG00000007341	ST7L	STLR; FAM4B; ST7R	
ENSG00000007350	TKTL1	TKT2; TKR	
ENSG00000007372	PAX6	WAGR; AN; AN1; ASGD5; FVH1; D11S812E; MGDA; AN2	
ENSG00000007376	RPUSD1	RLUCL; C16orf40	
ENSG00000007384	RHBDF1	C16orf8; gene-89; hDist1; EGFR-RS; Dist1; gene-90	
ENSG00000007392	LUC7L	hLuc7B1; LUC7B1; SR+89; Luc7	
ENSG00000007402	CACNA2D2	CASVDD; CACNA2D	
ENSG00000007516	BAIAP3	BAP3	
ENSG00000007520	TSR3	HsTsr3; C16orf42	
ENSG00000007541	PIGQ	GPI1; DEE77; c407A10.1; EIEE77	
ENSG00000007545	CRAMP1	HN1L; CRAMP1L; TCE4	
ENSG00000007866	TEAD3	TEAD5; TEAD-3; TEF-5; ETFR-1; DTEF-1; TEF5	
ENSG00000007908	SELE	LECAM2; CD62E; ELAM1; ELAM; ESEL	
ENSG00000007923	DNAJC11	dJ126A5.1	
ENSG00000007933	FMO3	dJ127D3.1; FMOII; TMAU	
ENSG00000007944	MYLIP	IDOL; MIR	
ENSG00000007952	NOX1	MOX1; GP91-2; NOH-1; NOH1	
ENSG00000007968	E2F2	E2F-2	
ENSG00000008018	PSMB1	PSC5; PMSB1; HC5	
ENSG00000008056	SYN1	SYN1a; MRX50; SYNI; SYN1b; EPILX	
ENSG00000008083	JARID2	JMJ	
ENSG00000008086	CDKL5	EIEE2; ISSX; DEE2; STK9; CFAP247	
ENSG00000008118	CAMK1G	CLICKIII; CLICK3; VWS1; dJ272L16.1	
ENSG00000008128	CDK11A	CDC2L3; CDK11-p58; PITSLRE; CDC2L2; CDK11-p110; CDK11-p46; p58GTA	
ENSG00000008130	NADK	dJ283E3.1	
ENSG00000008196	TFAP2B	PDA2; AP2-B; AP-2B	
ENSG00000008197	TFAP2D	TFAP2BL1	
ENSG00000008226	DLEC1	CFAP81; FAP81; DLC-1; DLC1; F56	
ENSG00000008256	CYTH3	GRP1; ARNO3; PSCD3; cytohesin-3	
ENSG00000008277	ADAM22	ADAM 22; MDC2; DEE61; EIEE61	
ENSG00000008282	SYPL1	H-SP1; SYPL	
ENSG00000008283	CYB561	FRRS2; CYB561A1; ORTHYP2	
ENSG00000008294	SPAG9	HLC-6; JIP4; PIG6; JLP; HLC6; PHET; CT89; HLC4; JIP-4	
ENSG00000008300	CELSR3	ADGRC3; CDHF11; EGFL1; MEGF2; FMI1; RESDA1; HFMI1	
ENSG00000008311	AASS	LORSDH; LKR/SDH; LKRSDH	
ENSG00000008323	PLEKHG6	MyoGEF	
ENSG00000008324	SS18L2	KIAA-iso	
ENSG00000008382	MPND	-	
ENSG00000008394	MGST1	MGST-I; GST12; MGST	
ENSG00000008405	CRY1	DSPD; PHLL1	
ENSG00000008438	PGLYRP1	TNFSF3L; PGRP-S; TAG7; PGLYRP; PGRP; PGRPS	
ENSG00000008441	NFIX	NF-I/X; SOTOS2; NF1A; MRSHSS; CTF; NF1-X	
ENSG00000008513	ST3GAL1	ST3GalA; ST3O; SIAT4A; SIATFL; ST3GalIA,1; ST3GalA.1; ST3GalIA; Gal-NAc6S	
ENSG00000008516	MMP25	MMP-25; MT-MMP6; MMP20; MT-MMP 6; MMP20A; MMPL1; MT6-MMP; MT6MMP; MTMMP6	
ENSG00000008517	IL32	IL-32alpha; IL-32gamma; TAIFa; TAIFb; TAIF; TAIFc; IL-32beta; TAIFd; IL-32delta; NK4	
ENSG00000008710	PKD1	PBP; PC1; Pc-1; TRPP1	
ENSG00000008735	MAPK8IP2	JIP2; PRKM8IPL; IB-2; IB2	
ENSG00000008838	MED24	DRIP100; THRAP4; MED5; TRAP100; ARC100; CRSP100; CRSP4	
ENSG00000008853	RHOBTB2	p83; DBC2; DEE64; EIEE64	
ENSG00000008869	HEATR5B	p200; p200a	
ENSG00000008952	SEC62	Dtrp1; HTP1; TLOC1; TP-1	
ENSG00000008988	RPS20	uS10; S20	
ENSG00000009307	CSDE1	UNR; D1S155E	
ENSG00000009335	UBE3C	HECTH2	
ENSG00000009413	REV3L	POLZ; REV3	
ENSG00000009694	TENM1	ODZ3; TEN1; TNM1; ODZ1; ten-1; TNM; TEN-M1	
ENSG00000009709	PAX7	MYOSCO; HUP1; PAX7B; RMS2	
ENSG00000009724	MASP2	MAP19; sMAP; MASP-2; MASP1P1	
ENSG00000009765	IYD	DEHAL1; IYD-1; C6orf71; TDH4	
ENSG00000009780	FAM76A	-	
ENSG00000009790	TRAF3IP3	T3JAM	
ENSG00000009830	POMT2	MDDGB2; LGMDR14; MDDGA2; MDDGC2; LGMD2N	
ENSG00000009844	VTA1	DRG1; C6orf55; SBP1; LIP5; DRG-1; HSPC228; My012	
ENSG00000009950	MLXIPL	CHREBP; MIO; MONDOB; WBSCR14; WS-bHLH; MLX; bHLHd14	
ENSG00000009954	BAZ1B	WBSCR9; WBSCR10; WSTF	
ENSG00000010017	RANBP9	BPM-L; RanBP7; BPM90; RANBPM	
ENSG00000010030	ETV7	TELB; TEL-2; TEL2	
ENSG00000010072	SPRTN	DVC1; spartan; C1orf124; PRO4323	
ENSG00000010165	EEF1AKNMT	5630401D24Rik; METTL13; CGI-01; DFNB26M; KIAA0859; DFNB26; DFNM1; feat	
ENSG00000010219	DYRK4	-	
ENSG00000010244	ZNF207	hBuGZ; BuGZ	
ENSG00000010256	UQCRC1	D3S3191; QCR1; UQCR1	
ENSG00000010270	STARD3NL	MENTHO	
ENSG00000010278	CD9	DRAP-27; TSPAN29; BTCC-1; TSPAN-29; MIC3; MRP-1	
ENSG00000010282	HHATL	OACT3; MBOAT3; MSTP002; C3orf3; GUP1	
ENSG00000010292	NCAPD2	CAP-D2; hCAP-D2; MCPH21; CNAP1	
ENSG00000010295	IFFO1	HOM-TES-103; IFFO	
ENSG00000010310	GIPR	PGQTL2	
ENSG00000010318	PHF7	NYD-SP6; HSPC226; HSPC045	
ENSG00000010319	SEMA3G	sem2	
ENSG00000010322	NISCH	I-1; IR1; hIRAS; IRAS	
ENSG00000010327	STAB1	FELE-1; CLEVER-1; FEEL-1; STAB-1; FEX1; SCARH2	
ENSG00000010361	FUZ	FY; NTD; CPLANE3	
ENSG00000010379	SLC6A13	GAT3; GAT-2; GAT2	
ENSG00000010404	IDS	ID2S; MPS2; SIDS	
ENSG00000010438	PRSS3	PRSS4; TRY4; TRY3; MTG; T9	
ENSG00000010539	ZNF200	-	
ENSG00000010610	CD4	CD4mut	
ENSG00000010626	LRRC23	LRPB7	
ENSG00000010671	BTK	AT; ATK; XLA; AGMX1; BPK; IGHD3; PSCTK1; IMD1	
ENSG00000010704	HFE	HH; HLA-H; TFQTL2; HFE1; MVCD7	
ENSG00000010803	SCMH1	Scml3	
ENSG00000010810	FYN	SYN; SLK; p59-FYN	
ENSG00000010818	HIVEP2	MBP-2; MRD43; SHN2; ZNF40B; HIV-EP2; MIBP1; ZAS2	
ENSG00000010932	FMO1	-	
ENSG00000011007	ELOA	TCEB3A; SIII; TCEB3; SIII p110	
ENSG00000011009	LYPLA2	DJ886K2.4; APT2; APT-2	
ENSG00000011021	CLCN6	CONRIBA; CLC-6	
ENSG00000011028	MRC2	UPARAP; ENDO180; CD280; CLEC13E	
ENSG00000011052	NME1-NME2	NM23-LV; NMELV	
ENSG00000011083	SLC6A7	PROT	
ENSG00000011105	TSPAN9	PP1057; NET-5; NET5	
ENSG00000011114	BTBD7	FUP1	
ENSG00000011132	APBA3	X11L2; MGC:15815; mint3	
ENSG00000011143	MKS1	BBS13; POC12; JBTS28; MES; MKS	
ENSG00000011198	ABHD5	CGI58; IECN2; NCIE2	
ENSG00000011201	ANOS1	KAL; KAL1; WFDC19; KMS; HH1; HHA; ADMLX; KALIG-1	
ENSG00000011243	AKAP8L	NAKAP; HAP95; HA95; NAKAP95	
ENSG00000011258	MBTD1	SA49P01	
ENSG00000011260	UTP18	WDR50; CGI-48	
ENSG00000011275	RNF216	U7I1; CAHH; UBCE7IP1; TRIAD3; ZIN	
ENSG00000011295	TTC19	MC3DN2; 2010204O13Rik	
ENSG00000011304	PTBP1	pPTB; PTB3; HNRNP-I; PTB; HNRNPI; PTB-T; PTB2; HNRPI; PTB-1; PTB4	
ENSG00000011332	DPF1	neuro-d4; NEUD4; BAF45b	
ENSG00000011347	SYT7	IPCA-7; PCANAP7; SYT-VII; IPCA7; SYTVII	
ENSG00000011376	LARS2	HLASA; mtLeuRS; LEURS; PRLTS4	
ENSG00000011405	PIK3C2A	PI3K-C2-alpha; PI3-K-C2(ALPHA); OCSKD; PI3K-C2alpha; PI3-K-C2A; CPK	
ENSG00000011422	PLAUR	URKR; UPAR; CD87; U-PAR	
ENSG00000011426	ANLN	Scraps; scra; FSGS8	
ENSG00000011451	WIZ	ZNF803	
ENSG00000011454	RABGAP1	TBC1D11; GAPCENA	
ENSG00000011465	DCN	PG40; SLRR1B; CSCD; PGII; DSPG2; PGS2	
ENSG00000011478	QPCTL	gQC	
ENSG00000011485	PPP5C	PPT; PP5; PPP5	
ENSG00000011523	CEP68	KIAA0582	
ENSG00000011566	MAP4K3	MAPKKKK3; RAB8IPL1; GLK; MEKKK 3; MEKKK3	
ENSG00000011590	ZBTB32	FAXF; FAZF; TZFP; Rog; ZNF538	
ENSG00000011600	TYROBP	PLOSL; PLOSL1; DAP12; KARAP	
ENSG00000011638	TMEM159	-	
ENSG00000011677	GABRA3	-	
ENSG00000012048	BRCA1	PSCP; RNF53; IRIS; PNCA4; BRCAI; BRCC1; FANCS; PPP1R53; BROVCA1	
ENSG00000012061	ERCC1	COFS4; UV20; RAD10	
ENSG00000012124	CD22	SIGLEC-2; SIGLEC2	
ENSG00000012171	SEMA3B	semaV; LUCA-1; SemA; SEMAA; SEMA5	
ENSG00000012174	MBTPS2	S2P; OI19; BRESEK; IFAP; KFSDX; KFSD; OLMSX	
ENSG00000012211	PRICKLE3	Pk3; LOAM; LMO6	
ENSG00000012223	LTF	HEL110; HLF2; GIG12; LF	
ENSG00000012232	EXTL3	ISDNA; RPR; EXTR1; REGR; BOTV; EXTL1L	
ENSG00000012504	NR1H4	PFIC5; BAR; HRR1; FXR; HRR-1; RIP14	
ENSG00000012660	ELOVL5	SCA38; HELO1; dJ483K16.1	
ENSG00000012779	ALOX5	5-LOX; 5LPG; 5-LO; LOG5	
ENSG00000012817	KDM5D	HYA; SMCY; HY; JARID1D	
ENSG00000012822	CALCOCO1	Cocoa; PP13275; calphoglin	
ENSG00000012963	UBR7	C14orf130; LICAS	
ENSG00000012983	MAP4K5	GCKR; MAPKKKK5; KHS; KHS1	
ENSG00000013016	EHD3	PAST3	
ENSG00000013275	PSMC4	RPT3; MIP224; TBP-7; S6; TBP7	
ENSG00000013288	MAN2B2	-	
ENSG00000013293	SLC7A14	PPP1R142	
ENSG00000013297	CLDN11	OTM; OSP	
ENSG00000013306	SLC25A39	CGI69; CGI-69	
ENSG00000013364	MVP	LRP; VAULT1	
ENSG00000013374	NUB1	NUB1L; NYREN18; BS4	
ENSG00000013375	PGM3	IMD23; PAGM; PGM 3; AGM1	
ENSG00000013392	RWDD2A	RWDD2; dJ747H23.2	
ENSG00000013441	CLK1	CLK; CLK/STY; STY	
ENSG00000013503	POLR3B	INMAP; RPC2; C128; HLD8	
ENSG00000013523	ANGEL1	Ccr4e; KIAA0759	
ENSG00000013561	RNF14	ARA54; HRIHFB2038; TRIAD2; HFB30	
ENSG00000013563	DNASE1L1	DNL1L; G4.8; DNAS1L1; DNASEX; XIB	
ENSG00000013573	DDX11	CHL1; KRG2; WABS; CHLR1	
ENSG00000013583	HEBP1	HEBP; HBP	
ENSG00000013588	GPRC5A	RAI3; RAIG1; GPCR5A; TIG1; PEIG-1	
ENSG00000013619	MAMLD1	CXorf6; F18; CG1; HYSP2	
ENSG00000013725	CD6	TP120	
ENSG00000013810	TACC3	maskin; ERIC-1; ERIC1; Tacc4	
ENSG00000014123	UFL1	KIAA0776; Maxer; RCAD; NLBP	
ENSG00000014138	POLA2	-	
ENSG00000014164	ZC3H3	ZC3HDC3; SMICL	
ENSG00000014216	CAPN1	muCL; CANPL1; muCANP; SPG76; CANP; CANP1	
ENSG00000014257	ACP3	5'-NT; TM-PAP; ACP-3; ACPP	
ENSG00000014641	MDH1	MDH-s; DEE88; HEL-S-32; EIEE88; MDHA; MGC:1375; MOR2	
ENSG00000014824	SLC30A9	ZNT9; BILAPES; GAC63; HUEL; C4orf1	
ENSG00000014914	MTMR11	CRA	
ENSG00000014919	COX15	CEMCOX2; MC4DN6	
ENSG00000015133	CCDC88C	HYC1; KIAA1509; DAPLE; HKRP2; SCA40	
ENSG00000015153	YAF2	-	
ENSG00000015171	ZMYND11	BRAM1; BS69; MRD30	
ENSG00000015285	WAS	SCNX; THC; IMD2; THC1; WASPA; WASP	
ENSG00000015413	DPEP1	MBD1; MDP; RDP	
ENSG00000015475	BID	FP497	
ENSG00000015479	MATR3	MPD2; ALS21; VCPDM	
ENSG00000015520	NPC1L1	LDLCQ7; NPC11L1; SLC65A2	
ENSG00000015532	XYLT2	XT2; xylT-II; SOS; PXYLT2; XT-II	
ENSG00000015568	RGPD5	RGP5; HEL161; BS63; BS-63	
ENSG00000015592	STMN4	RB3	
ENSG00000015676	NUDCD3	NudCL	
ENSG00000016082	ISL1	ISLET1; Isl-1	
ENSG00000016391	CHDH	-	
ENSG00000016402	IL20RA	CRF2-8; IL-20R-alpha; IL-20RA; IL-20R1	
ENSG00000016490	CLCA1	GOB5; CACC1; hCaCC-1; CLCRG1; CaCC-1; CACC; hCLCA1	
ENSG00000016602	CLCA4	CaCC2; CaCC	
ENSG00000016864	GLT8D1	AD-017; MSTP139	
ENSG00000017260	ATP2C1	ATP2C1A; hSPCA1; PMR1; SPCA1; BCPM; HHD	
ENSG00000017373	-	-	
ENSG00000017427	IGF1	IGF-I; IGF; MGF; IGFI	
ENSG00000017483	SLC38A5	JM24; pp7194; SNAT5; SN2	
ENSG00000017621	-	-	
ENSG00000017797	RALBP1	RLIP1; RIP1; RLIP76	
ENSG00000018189	RUFY3	ZFYVE30; SINGAR1; RIPX	
ENSG00000018236	CNTN1	GP135; F3; MYPCN	
ENSG00000018280	SLC11A1	LSH; NRAMP1; NRAMP	
ENSG00000018408	WWTR1	TAZ	
ENSG00000018510	AGPS	ADAS; RCDP3; ADHAPS; ADAP-S; ALDHPSY; ADPS	
ENSG00000018607	ZNF806	-	
ENSG00000018610	STEEP1	CXorf56; MRX107	
ENSG00000018625	ATP1A2	MHP2; FHM2	
ENSG00000018699	TTC27	-	
ENSG00000018869	ZNF582	-	
ENSG00000019102	VSIG2	CTXL; 2210413P10Rik; CTH	
ENSG00000019144	PHLDB1	LL5A	
ENSG00000019169	MARCO	SCARA2; SR-A6	
ENSG00000019186	CYP24A1	CYP24; HCAI; HCINF1; P450-CC24; CP24	
ENSG00000019485	PRDM11	PFM8	
ENSG00000019505	SYT13	-	
