Ensembl Gene ID	Gene Symbol	Gene Synonyms	
ENSG00000156471	PTDSS1	LMHD; PSSA; PSS1	
ENSG00000156475	PPP2R2B	PP2AB55BETA; PP2ABBETA; PR2APR55BETA; B55BETA; PR52B; PP2APR55B; PR2AB55BETA; SCA12; PR2ABBETA; PR55-BETA; PR55BETA; PP2APR55BETA	
ENSG00000156482	RPL30	L30	
ENSG00000156486	KCNS2	KV9.2	
ENSG00000156500	PABIR3	FAM122C	
ENSG00000156502	SUPV3L1	SUV3	
ENSG00000156504	PABIR2	SPACIA2; FAM122B	
ENSG00000156508	EEF1A1	EE1A1; EEF1A; GRAF-1EF; LENG7; EEF-1; PTI1; eEF1A-1; CCS-3; EF-Tu; EF1A; CCS3	
ENSG00000156509	FBXO43	ERP1; EMI2; FBX43	
ENSG00000156510	HKDC1	-	
ENSG00000156515	HK1	RP79; HK1-tb; HK1-tc; HXK1; HK1-ta; hexokinase; HKI; HK; HKD; HMSNR; NEDVIBA	
ENSG00000156521	TYSND1	NET41	
ENSG00000156531	PHF6	BFLS; BORJ; CENP-31	
ENSG00000156535	CD109	r150; CPAMD7; p180	
ENSG00000156564	LRFN2	SALM1; KIAA1246; FIGLER2	
ENSG00000156574	NODAL	HTX5	
ENSG00000156575	PRG3	MBPH; MBP2	
ENSG00000156587	UBE2L6	RIG-B; UBCH8	
ENSG00000156599	ZDHHC5	ZNF375; DHHC5	
ENSG00000156603	MED19	MED19AS; LCMR1; DT2P1G7	
ENSG00000156639	ZFAND3	TEX27	
ENSG00000156642	NPTN	GP55; SDFR1; SDR1; np55; GP65; np65	
ENSG00000156650	KAT6B	MOZ2; ZC2HC6B; querkopf; MYST4; GTPTS; MORF; qkf	
ENSG00000156671	SAMD8	HEL-177; SMSr	
ENSG00000156675	RAB11FIP1	NOEL1A; RCP; rab11-FIP1	
ENSG00000156687	UNC5D	PRO34692; Unc5h4	
ENSG00000156689	GLYATL2	BXMAS2-10; GATF-B	
ENSG00000156697	UTP14A	Utp14; NYCO16; dJ537K23.3; SDCCAG16	
ENSG00000156709	AIFM1	COXPD6; AUNX1; DFNX5; PDCD8; SEMDHL; NAMSD; AIF; COWCK; CMT2D; CMTX4; NADMR	
ENSG00000156711	MAPK13	p38delta; SAPK4; MAPK 13; PRKM13; MAPK-13	
ENSG00000156735	BAG4	BAG-4; SODD	
ENSG00000156738	MS4A1	MS4A2; FMC7; LEU-16; Bp35; B1; CD20; CVID5; S7	
ENSG00000156750	-	-	
ENSG00000156755	-	-	
ENSG00000156787	TBC1D31	Gm85; WDR67	
ENSG00000156795	NTAQ1	C8orf32; WDYHV1	
ENSG00000156802	ATAD2	PRO2000; CT137; ANCCA	
ENSG00000156804	FBXO32	MAFbx; Fbx32	
ENSG00000156831	NSMCE2	MMS21; NSE2; C8orf36; ZMIZ7	
ENSG00000156853	ZNF689	TIPUH1	
ENSG00000156858	PRR14	-	
ENSG00000156860	FBRS	FBS1; FBS	
ENSG00000156869	FRRS1	SDR2; SDFR2	
ENSG00000156873	PHKG2	GSD9C	
ENSG00000156875	MFSD14A	HIAT1	
ENSG00000156876	SASS6	MCPH14; SAS6; SAS-6	
ENSG00000156885	COX6A2	MC4DN18; COX6AH; COXVIAH	
ENSG00000156886	ITGAD	ADB2; CD11D	
ENSG00000156920	ADGRG4	RP1-299I16; GPR112; PGR17	
ENSG00000156925	ZIC3	ZNF203; HTX1; VACTERLX; HTX	
ENSG00000156928	MALSU1	C7orf30; mtRsfA	
ENSG00000156931	VPS8	KIAA0804	
ENSG00000156958	GALK2	GK2	
ENSG00000156959	LHFPL4	GARLH4	
ENSG00000156966	B3GNT7	beta3GnT7	
ENSG00000156968	MPV17L	MPV17L1; MLPH2; MLPH1; M-LPH	
ENSG00000156970	BUB1B	BUBR1; SSK1; BUB1beta; hBUBR1; Bub1A; MAD3L; MVA1	
ENSG00000156973	PDE6D	JBTS22; PDED	
ENSG00000156976	EIF4A2	BM-010; EIF4F; DDX2B; eIF-4A-II; EIF4A; eIF4A-II	
ENSG00000156983	BRPF1	IDDDFP; BR140	
ENSG00000156990	RPUSD3	-	
ENSG00000157005	SST	SMST; SST1	
ENSG00000157014	TATDN2	-	
ENSG00000157017	GHRL	MTLRP	
ENSG00000157020	SEC13	SEC13L1; npp-20; D3S1231E; SEC13R	
ENSG00000157021	-	-	
ENSG00000157036	EXOG	ENGL-a; ENGL-b; ENDOGL1; ENDOGL2; ENGL; ENGLA; ENGLB	
ENSG00000157045	NTAN1	PNAA; PNAD	
ENSG00000157060	SHCBP1L	GE36; C1orf14	
ENSG00000157064	NMNAT2	C1orf15; PNAT2	
ENSG00000157077	ZFYVE9	SARA; PPP1R173; SMADIP; MADHIP; NSP	
ENSG00000157087	ATP2B2	PMCA2; PMCA2a; PMCA2i	
ENSG00000157093	LYZL4	LYC4; LYZA	
ENSG00000157103	SLC6A1	MAE; GABATHG; GABATR; GAT1	
ENSG00000157106	SMG1	61E3.4; LIP; ATX	
ENSG00000157107	FCHO2	-	
ENSG00000157110	RBPMS	HERMES	
ENSG00000157111	TMEM171	PRP2	
ENSG00000157119	KLHL40	SYRP; NEM8; SRYP; KBTBD5	
ENSG00000157131	C8A	-	
ENSG00000157150	TIMP4	TIMP-4	
ENSG00000157152	SYN2	SYNII	
ENSG00000157168	NRG1	GGF; GGF2; HGL; HRGA; MSTP131; NDF; HRG; HRG1; MST131; NRG1-IT2; ARIA; SMDF	
ENSG00000157181	ODR4	C1orf27; odr-4; TTG1	
ENSG00000157184	CPT2	CPTASE; CPT1; IIAE4	
ENSG00000157191	NECAP2	-	
ENSG00000157193	LRP8	LRP-8; APOER2; MCI1; HSZ75190	
ENSG00000157211	CDCP2	-	
ENSG00000157212	PAXIP1	CAGF29; CAGF28; TNRC2; PACIP1; PAXIP1L; PTIP	
ENSG00000157214	STEAP2	IPCA1; PUMPCn; STAMP1; STMP; PCANAP1	
ENSG00000157216	SSBP3	SSDP; CSDP; SSDP1	
ENSG00000157219	HTR5A	5-HT5A	
ENSG00000157224	CLDN12	-	
ENSG00000157227	MMP14	MT-MMP; WNCHRS; MT-MMP 1; MMP-14; MT1-MMP; MMP-X1; MT1MMP; MTMMP1	
ENSG00000157240	FZD1	-	
ENSG00000157259	GATAD1	RG083M05.2; ODAG; CMD2B	
ENSG00000157303	SUSD3	-	
ENSG00000157306	-	-	
ENSG00000157315	TMED6	PRO34237; SPLL9146; p24g5	
ENSG00000157322	CLEC18A	MRLP2; MRCL1; MRCL	
ENSG00000157326	DHRS4	SCAD-SRL; SDR25C1; SDR25C2; PHCR; PSCD; NRDR; CR; SDR-SRL	
ENSG00000157330	C1orf158	-	
ENSG00000157335	CLEC18C; CLEC18B	MRCL3; MRCL; MRCL2	
ENSG00000157343	ARMC12	C6orf81	
ENSG00000157349	DDX19B	DBP5; DDX19; RNAh	
ENSG00000157350	ST3GAL2	ST3GALII; Gal-NAc6S; SIAT4B; ST3GalA.2	
ENSG00000157353	FCSK	1110046B12Rik; CDGF2; FUK	
ENSG00000157358	-	-	
ENSG00000157368	IL34	C16orf77; IL-34	
ENSG00000157379	DHRS1	SDR19C1	
ENSG00000157388	CACNA1D	CACNL1A2; CACH3; SANDD; PASNA; CCHL1A2; CACN4; Cav1.3	
ENSG00000157399	ARSL	ASE; CDPX; ARSE; CDPX1; CDPXR	
ENSG00000157404	KIT	C-Kit; PBT; MASTC; SCFR; CD117	
ENSG00000157423	HYDIN	PPP1R31; HYDIN1; CILD5; HYDIN2	
ENSG00000157426	AASDH	LYS2; NRPS998; ACSF4; NRPS1098	
ENSG00000157429	ZNF19	KOX12	
ENSG00000157445	CACNA2D3	HSA272268	
ENSG00000157450	RNF111	hRNF111; ARK	
ENSG00000157456	CCNB2	HsT17299	
ENSG00000157470	FAM81A	-	
ENSG00000157483	MYO1E	HuncM-IC; MYO1C; FSGS6	
ENSG00000157500	APPL1	APPL; MODY14; DIP13alpha	
ENSG00000157502	PWWP3B	MUM1L1	
ENSG00000157510	AFAP1L1	-	
ENSG00000157514	TSC22D3	TSC-22R; DIP; DSIPI; GILZ	
ENSG00000157538	VPS26C	DSCR3; DCRA; DSCRA	
ENSG00000157540	DYRK1A	MRD7; MNBH; DYRK; MNB; HP86; DYRK1	
ENSG00000157542	KCNJ6	GIRK2; KPLBS; KATP2; GIRK-2; KIR3.2; KATP-2; KCNJ7; hiGIRK2; BIR1	
ENSG00000157551	KCNJ15	KIR4.2; IRKK; KIR1.3	
ENSG00000157554	ERG	erg-3; p55	
ENSG00000157557	ETS2	ETS2IT1	
ENSG00000157570	TSPAN18	TSPAN	
ENSG00000157578	LCA5L	C21orf13	
ENSG00000157593	SLC35B2	SLL; UGTrel4; PAPST1	
ENSG00000157600	TMEM164	bB360B22.3	
ENSG00000157601	MX1	MX; IFI78; lncMX1-215; IFI-78K; MxA	
ENSG00000157613	CREB3L1	OI16; OASIS	
ENSG00000157617	C2CD2	C21orf25; C21orf258; TMEM24L	
ENSG00000157625	TAB3	MAP3K7IP3; NAP1	
ENSG00000157637	SLC38A10	PP1744	
ENSG00000157653	C9orf43	-	
ENSG00000157654	PALM2AKAP2	AKAPKL; MISP2; PALM2-AKAP2; PALM2; AKAP-2; AKAP-KL; AKAP2; PRKA2	
ENSG00000157657	ZNF618	FP13169; NEDD10	
ENSG00000157680	DGKI	DGK-IOTA	
ENSG00000157693	TMEM268	C9orf91	
ENSG00000157703	SVOPL	-	
ENSG00000157734	SNX22	-	
ENSG00000157741	UBN2	-	
ENSG00000157764	BRAF	NS7; B-raf; B-RAF1; BRAF1; RAFB1	
ENSG00000157765	SLC34A2	NAPI-3B; PULAM; NPTIIb; NAPI-IIb	
ENSG00000157766	ACAN	SEDK; CSPG1; AGCAN; AGC1; MSK16; CSPGCP; SSOAOD	
ENSG00000157778	PSMG3	C7orf48; PAC3	
ENSG00000157782	CABP1	HCALB_BR; CALBRAIN	
ENSG00000157796	WDR19	FAP66; SRTD5; NPHP13; ORF26; ATD5; CED4; Oseg6; DYF-2; IFT144; PWDMP	
ENSG00000157800	SLC37A3	SPX3	
ENSG00000157823	AP3S2	AP3S3; sigma3b	
ENSG00000157827	FMNL2	FHOD2	
ENSG00000157828	-	-	
ENSG00000157833	GAREM2	FAM59B; GAREML	
ENSG00000157837	SPPL3	IMP2; MDHV1887; PSH1; PRO4332; PSL4	
ENSG00000157851	DPYSL5	CRAM; CV2; CRMP5; Ulip6; CRMP-5	
ENSG00000157856	DRC1	CCDC164; C2orf39; CILD21	
ENSG00000157869	RAB28	CORD18	
ENSG00000157870	PRXL2B	FAM213B; C1orf93	
ENSG00000157873	TNFRSF14	CD270; HVEA; ATAR; HVEM; LIGHTR; TR2	
ENSG00000157881	PANK4	-	
ENSG00000157884	CIB4	KIP4	
ENSG00000157890	MEGF11	-	
ENSG00000157895	C12orf43	Custos	
ENSG00000157911	PEX10	PBD6B; RNF69; NALD; PBD6A	
ENSG00000157916	RER1	-	
ENSG00000157927	RADIL	RASIP2	
ENSG00000157933	SKI	SKV; SGS	
ENSG00000157950	-	-	
ENSG00000157954	WIPI2	WIPI-2; ATG18B; Atg21; CGI-50; IDDSSA	
ENSG00000157965	-	-	
ENSG00000157978	LDLRAP1	ARH; FHCL4; FHCB2; ARH1; ARH2; FHCB1	
ENSG00000157985	AGAP1	CENTG2; GGAP1; cnt-g2; AGAP-1	
ENSG00000157992	KRTCAP3	KCP3	
ENSG00000157999	ANKRD61	-	
ENSG00000158006	PAFAH2	HSD-PLA2	
ENSG00000158008	EXTL1	EXTL	
ENSG00000158014	SLC30A2	TNZD; ZnT-2; PP12488; ZNT2	
ENSG00000158019	BABAM2	BRCC4; BRCC45; BRE	
ENSG00000158022	TRIM63	IRF; MURF1; RNF28; MURF2; SMRZ	
ENSG00000158023	CFAP251	CaM-IP4; WDR66; SPGF33	
ENSG00000158042	MRPL17	LIP2; MRP-L26; RPML26; L17mt; MRP-L17; RPL17L	
ENSG00000158050	DUSP2	PAC1; PAC-1	
ENSG00000158055	GRHL3	SOM; TFCP2L4; VWS2	
ENSG00000158062	UBXN11	COA-1; PP2243; SOC; SOCI; UBXD5	
ENSG00000158077	NLRP14	NALP14; NOD5; GC-LRR; CLR11.2; PAN8	
ENSG00000158079	PTPDC1	PTP9Q22	
ENSG00000158089	GALNT14	GalNac-T10; GalNac-T14; GALNT15	
ENSG00000158092	NCK1	nck-1; NCKalpha; NCK	
ENSG00000158104	HPD	PPD; 4-HPPD; HPPDASE; GLOD3; 4HPPD	
ENSG00000158106	RHPN1	RHPN; RHOPHILIN; ODF5	
ENSG00000158109	TPRG1L	FAM79A; mover; h-mover	
ENSG00000158113	LRRC43	-	
ENSG00000158122	PRXL2C	AAED1; C9orf21	
ENSG00000158125	XDH	XOR; XO; XAN1	
ENSG00000158156	XKR8	XRG8; hXkr8	
ENSG00000158158	CNNM4	ACDP4	
ENSG00000158161	EYA3	-	
ENSG00000158163	DZIP1L	PKD5; DZIP2	
ENSG00000158164	TMSB15A	TMSB15; Tb15; TMSL8; TMSNB; TbNB; TMSB15B	
ENSG00000158169	FANCC	FACC; FA3; FAC	
ENSG00000158186	MRAS	RRAS3; NS11; R-RAS3; M-RAs	
ENSG00000158195	WASF2	SCAR2; WASF4; WAVE2; IMD2; dJ393P12.2	
ENSG00000158201	ABHD3	LABH3	
ENSG00000158220	ESYT3	FAM62C; E-Syt3; CHR3SYT	
ENSG00000158234	FAIM	FAIM1	
ENSG00000158246	TENT5B	FAM46B; FAM46	
ENSG00000158258	CLSTN2	CSTN2; alcagamma; ALC-GAMMA; CDHR13; CS2	
ENSG00000158270	COLEC12	CLP1; SCARA4; NSR2; SRCL	
ENSG00000158286	RNF207	C1orf188	
ENSG00000158290	CUL4B	SFM2; MRXHF2; CUL-4B; MRXSC; MRXS15	
ENSG00000158292	GPR153	PGR1	
ENSG00000158296	SLC13A3	ARLIAK; NADC3; SDCT2	
ENSG00000158301	GPRASP2; ARMCX5-GPRASP2	DFNX7; GASP2; p60TRP; bHLHb9; ARMCX5-GPRASP2-BHLHB9-LINC00630	
ENSG00000158315	RHBDL2	RRP2	
ENSG00000158321	AUTS2	FBRSL2; MRD26	
ENSG00000158352	SHROOM4	SHAP; shrm4	
ENSG00000158373	H2BC5	H2B/g; H2B/k; HIST1H2BF; H2BFB; H2BFH; HIST1H2BD; dJ221C16.6; H2B.1B; H2B/a; H2B/b; H2BFL; HIST1H2BI; HIST1H2BC; H2B/h; H2BFA; H2BFG; H2BFK; HIRIP2; H2B/l; HIST1H2BE; HIST1H2BG	
ENSG00000158402	CDC25C	CDC25; PPP1R60	
ENSG00000158406	H4C8	H4C1; H4C2; H4C4; H4-16; H4C12; H4C3; H4C13; H4FH; HIST1H4H; H4C11; H4C14; H4C5; H4/h; H4C15; H4C6; H4C9	
ENSG00000158411	MITD1	-	
ENSG00000158417	EIF5B	IF2	
ENSG00000158423	RIBC1	2610028I09Rik	
ENSG00000158427	TMSB15B	TMSL8; TMSNB; Tbeta15b; TMSB15A	
ENSG00000158428	CATIP	C2orf62	
ENSG00000158435	CNOT11	C40; C2orf29	
ENSG00000158445	KCNB1	DEE26; DRK1; Kv2.1	
ENSG00000158457	TSPAN33	TSPAN-33; PEN; PEN.	
ENSG00000158458	NRG2	DON1; HRG2; NTAK	
ENSG00000158467	AHCYL2	ADOHCYASE3; IRBIT2	
ENSG00000158470	B4GALT5	beta4Gal-T5; beta4GalT-V; B4Gal-T5; BETA4-GALT-IV; gt-V	
ENSG00000158473	CD1D	R3G1; CD1A; R3	
ENSG00000158477	CD1A	CD1; T6; HTA1; R4; FCB6	
ENSG00000158480	SPATA2	PD1; PPP1R145; tamo	
ENSG00000158481	CD1C	CD1; R7; CD1A; BDCA1	
ENSG00000158482	-	-	
ENSG00000158483	-	-	
ENSG00000158485	CD1B	CD1; CD1A; R1	
ENSG00000158486	DNAH3	HEL-36; DNAHC3B; DNAHC3-B; HDHC8; HSADHC3	
ENSG00000158488	CD1E	R2; CD1A	
ENSG00000158497	HMHB1	HB-1; HLA-HB1; HB-1Y	
ENSG00000158516	CPA2	-	
ENSG00000158517	NCF1	CGD1; NOXO2; p47phox; NCF1A; SH3PXD1A	
ENSG00000158525	CPA5	-	
ENSG00000158526	TSR2	WGG1; DBA14; DT1P1A10	
ENSG00000158528	PPP1R9A	NRB1; NRBI; Neurabin-I	
ENSG00000158545	ZC3H18	NHN1	
ENSG00000158552	ZFAND2B	AIRAPL	
ENSG00000158553	POM121L2	POM121L; POM121-L	
ENSG00000158555	GDPD5	PP1665; GDE2	
ENSG00000158560	DYNC1I1	DNCIC1; DNCI1	
ENSG00000158571	PFKFB1	F6PK; PFRX; HL2K	
ENSG00000158578	ALAS2	XLSA; ALASE; ASB; ALAS-E; XLEPP; SIDBA1; ANH1; XLDPP	
ENSG00000158604	TMED4	ERS25; p24a3; p24alpha3; GMP25iso; HNLF	
ENSG00000158615	PPP1R15B	CREP; MSSGM2	
ENSG00000158623	COPG2	gamma-2-COP; 2-COP	
ENSG00000158636	EMSY	C11orf30; GL002	
ENSG00000158639	PAGE5	CT16.1; PAGE-5; CT16.2; CT16; GAGEE1	
ENSG00000158669	GPAT4	AGPAT6; LPAATZ; 1-AGPAT 6; LPAAT-zeta; TSARG7	
ENSG00000158683	PKD1L1	PRO19563; HTX8	
ENSG00000158691	ZSCAN12	ZFP96; ZNF96; ZNF29K1; ZNF305; dJ29K1.2	
ENSG00000158710	TAGLN2	HA1756	
ENSG00000158711	ELK4	SAP1	
ENSG00000158714	SLAMF8	CD353; SBBI42; BLAME	
ENSG00000158715	SLC45A3	IPCA-8; IPCA6; PCANAP8; PCANAP2; PRST; IPCA-2; IPCA-6; PCANAP6	
ENSG00000158716	DUSP23	LDP3; MOSP; DUSP25; LDP-3; VHZ	
ENSG00000158717	RNF166	-	
ENSG00000158731	-	-	
ENSG00000158747	NBL1; MICOS10-NBL1	DAND1; D1S1733E; DAN; NB; NO3; NBL1; MINOS1-NBL1; C1orf151-NBL1	
ENSG00000158748	HTR6	5-HT6; 5-HT6R	
ENSG00000158764	ITLN2	HL-2; HL2	
ENSG00000158769	F11R	JAM; KAT; PAM-1; CD321; JAMA; JAM1; JCAM	
ENSG00000158773	USF1	FCHL1; bHLHb11; MLTFI; FCHL; MLTF; UEF; HYPLIP1	
ENSG00000158786	PLA2G2F	GIIFsPLA2; sPLA2-IIF	
ENSG00000158792	SPATA2L	tamo; C16orf76	
ENSG00000158793	NIT1	-	
ENSG00000158796	DEDD	DEFT; CASP8IP1; KE05; DEDD1; FLDED1	
ENSG00000158805	ZNF276	ZFP276; CENP-Z; CENPZ; ZADT; ZNF477	
ENSG00000158806	NPM2	-	
ENSG00000158813	EDA	ECTD1; HED; XHED; EDA-A1; EDA-A2; ODT1; STHAGX1; HED1; TNLG7C; XLHED; ED1; ED1-A1; ED1-A2; EDA1; EDA2	
ENSG00000158815	FGF17	FGF-17; FGF-13; HH20	
ENSG00000158816	VWA5B1	-	
ENSG00000158825	CDA	CDD	
ENSG00000158828	PINK1	BRPK; PARK6	
ENSG00000158850	B4GALT3	beta4Gal-T3	
ENSG00000158856	DMTN	EPB49; DMT	
ENSG00000158859	ADAMTS4	ADMP-1; ADAMTS-2; ADAMTS-4	
ENSG00000158863	FHIP2B	FAM160B2; RAI16	
ENSG00000158864	NDUFS2	MC1DN6; CI-49	
ENSG00000158865	SLC5A11	SGLT6; KST1; RKST1; SMIT2	
ENSG00000158869	FCER1G	FCRG	
ENSG00000158874	APOA2	ApoA-II; apoAII; Apo-AII	
ENSG00000158882	TOMM40L	TOMM40B	
ENSG00000158887	MPZ	CMTDID; P0; CHN2; HMSNIB; CMTDI3; CMT1; CMT4E; MPP; DSS; CHM; CMT1B; CMT2I; CMT2J	
ENSG00000158901	WFDC8	C20orf170; WAP8; HEL-S-292; dJ461P17.1	
ENSG00000158941	CCAR2	p30 DBC; DBC1; KIAA1967; NET35; p30DBC; DBC-1	
ENSG00000158955	WNT9B	WNT14B; WNT15	
ENSG00000158966	CACHD1	-	
ENSG00000158985	CDC42SE2	SPEC2	
ENSG00000158987	RAPGEF6	RAGEF2; KIA001LB; PDZ-GEF2; PDZGEF2; RA-GEF-2	
ENSG00000159023	EPB41	4.1R; EL1; HE	
ENSG00000159055	MIS18A	hMis18alpha; B28; C21orf46; MIS18alpha; C21orf45; FASP1	
ENSG00000159063	ALG8	PCLD3; CDG1H	
ENSG00000159069	FBXW5	Fbw5	
ENSG00000159079	CFAP298	Kur; CILD26; FBB18; C21orf48; C21orf59	
ENSG00000159082	SYNJ1	DEE53; EIEE53; PARK20; INPP5G	
ENSG00000159086	PAXBP1	GCFC1; GCFC; FSAP105; C21orf66; BM020	
ENSG00000159110	IFNAR2	IFN-R; IFN-alpha-REC; IFNABR; IMD45; IFNARB	
ENSG00000159111	MRPL10	MRP-L8; L10MT; MRP-L10; MRPL8; RPML8	
ENSG00000159123	-	-	
ENSG00000159128	IFNGR2	IFGR2; IMD28; AF-1; IFNGT1	
ENSG00000159131	GART	GARS; PGFT; GARTF; PRGS; AIRS; PAIS	
ENSG00000159140	SON	NREBP; BASS1; DBP-5; C21orf50; TOKIMS; SON3	
ENSG00000159147	DONSON	MIMIS; C21orf60; MISSLA; B17	
ENSG00000159164	SV2A	SV2	
ENSG00000159166	LAD1	LadA	
ENSG00000159167	STC1	STC	
ENSG00000159173	TNNI1	TNN1; SSTNI	
ENSG00000159176	CSRP1	CRP; CRP1; D1S181E; CSRP; CYRP; HEL-141; HEL-S-286	
ENSG00000159182	PRAC1	PRAC; C17orf92	
ENSG00000159184	HOXB13	HPC9; PSGD	
ENSG00000159186	-	-	
ENSG00000159189	C1QC	C1Q-C; C1QG	
ENSG00000159197	KCNE2	MIRP1; LQT6; ATFB4; LQT5	
ENSG00000159199	ATP5MC1	ATP5A; ATP5G1; ATP5G	
ENSG00000159200	RCAN1	ADAPT78; DSC1; MCIP1; CSP1; DSCR1; RCN1	
ENSG00000159202	UBE2Z	USE1; HOYS7	
ENSG00000159208	CIART	C1orf51; CHRONO; GM129	
ENSG00000159210	SNF8	Dot3; EAP30; VPS22	
ENSG00000159212	CLIC6	CLIC1L	
ENSG00000159214	CCDC24	-	
ENSG00000159216	LOC100506403; RUNX1	CBFA2; CBF2alpha; PEBP2aB; AML1-EVI-1; AMLCR1; PEBP2alpha; AML1; EVI-1	
